geo;age;population_group;education_attainment;time;population
zaf;38;White;Some secondary;1996;18552.13746
zaf;38;White;Grade 12/Std 10;1996;23962.91743
zaf;38;White;Higher;1996;21008.44194
zaf;38;White;Not applicable;1996;0
zaf;38;White;Unspecified;1996;5407.87461
zaf;38;Black African;No schooling;1996;84815.9151
zaf;38;Black African;Some primary;1996;94172.11501
zaf;38;Black African;Complete primary;1996;41523.09548
zaf;38;Black African;Some secondary;1996;125542.0066
zaf;38;Black African;Grade 12/Std 10;1996;28615.54556
zaf;38;Black African;Higher;1996;18156.34461
zaf;38;Black African;Not applicable;1996;0
zaf;38;Black African;Unspecified;1996;14776.50585
zaf;39;White;No schooling;1996;467.47818
zaf;39;White;Some primary;1996;299.24862
zaf;39;White;Complete primary;1996;159.24124
zaf;39;White;Some secondary;1996;18141.852
zaf;39;White;Grade 12/Std 10;1996;21910.81924
zaf;39;White;Higher;1996;19623.77386
zaf;39;White;Not applicable;1996;0
zaf;39;White;Unspecified;1996;5151.96248
zaf;39;Black African;No schooling;1996;69722.45756
zaf;39;Black African;Some primary;1996;76972.57892
zaf;39;Black African;Complete primary;1996;33482.20873
zaf;39;Black African;Some secondary;1996;101553.2235
zaf;39;Black African;Grade 12/Std 10;1996;21698.14367
zaf;39;Black African;Higher;1996;14937.64742
zaf;39;Black African;Not applicable;1996;0
zaf;39;Black African;Unspecified;1996;11749.38499
zaf;40;White;No schooling;1996;609.69505
zaf;40;White;Some primary;1996;413.40442
zaf;40;White;Complete primary;1996;182.01464
zaf;40;White;Some secondary;1996;19748.0182
zaf;40;White;Grade 12/Std 10;1996;24035.60411
zaf;40;White;Higher;1996;19895.36568
zaf;40;White;Not applicable;1996;0
zaf;40;White;Unspecified;1996;5605.09264
zaf;40;Black African;No schooling;1996;93116.89952
zaf;40;Black African;Some primary;1996;83298.48378
zaf;40;Black African;Complete primary;1996;34464.82984
zaf;40;Black African;Some secondary;1996;106002.7997
zaf;40;Black African;Grade 12/Std 10;1996;21054.04045
zaf;40;Black African;Higher;1996;16022.91787
zaf;40;Black African;Not applicable;1996;0
zaf;40;Black African;Unspecified;1996;14335.58677
zaf;41;White;No schooling;1996;510.72965
zaf;41;White;Some primary;1996;308.77274
zaf;41;White;Complete primary;1996;169.21172
zaf;41;White;Some secondary;1996;17459.76787
zaf;41;White;Grade 12/Std 10;1996;20524.32392
zaf;41;White;Higher;1996;18058.69431
zaf;41;White;Not applicable;1996;0
zaf;41;White;Unspecified;1996;4929.53754
zaf;41;Black African;No schooling;1996;68942.28626
zaf;41;Black African;Some primary;1996;67781.13657
zaf;41;Black African;Complete primary;1996;27439.68454
zaf;41;Black African;Some secondary;1996;80197.69969
zaf;41;Black African;Grade 12/Std 10;1996;14211.9622
zaf;41;Black African;Higher;1996;11953.03694
zaf;41;Black African;Not applicable;1996;0
zaf;41;Black African;Unspecified;1996;10362.79727
zaf;42;White;No schooling;1996;551.11865
zaf;42;White;Some primary;1996;313.10394
zaf;42;White;Complete primary;1996;175.06751
zaf;42;White;Some secondary;1996;18682.58716
zaf;42;White;Grade 12/Std 10;1996;21518.12297
zaf;42;White;Higher;1996;17919.49227
zaf;42;White;Not applicable;1996;0
zaf;42;White;Unspecified;1996;4903.03419
zaf;42;Black African;No schooling;1996;78576.97052
zaf;42;Black African;Some primary;1996;76256.64696
zaf;42;Black African;Complete primary;1996;30267.80768
zaf;42;Black African;Some secondary;1996;89485.26436
zaf;42;Black African;Grade 12/Std 10;1996;14968.95604
zaf;42;Black African;Higher;1996;12191.6753
zaf;42;Black African;Not applicable;1996;0
zaf;42;Black African;Unspecified;1996;11374.69303
zaf;43;White;No schooling;1996;467.51943
zaf;43;White;Some primary;1996;278.38655
zaf;43;White;Complete primary;1996;190.55492
zaf;43;White;Some secondary;1996;18090.64415
zaf;43;White;Grade 12/Std 10;1996;20481.87394
zaf;43;White;Higher;1996;16897.24634
zaf;43;White;Not applicable;1996;0
zaf;43;White;Unspecified;1996;4914.10844
zaf;43;Black African;No schooling;1996;70373.443
zaf;43;Black African;Some primary;1996;69748.65477
zaf;43;Black African;Complete primary;1996;26924.14532
zaf;43;Black African;Some secondary;1996;76173.231
zaf;43;Black African;Grade 12/Std 10;1996;11283.1803
zaf;43;Black African;Higher;1996;9893.79619
zaf;43;Black African;Not applicable;1996;0
zaf;43;Black African;Unspecified;1996;9783.51677
zaf;44;White;No schooling;1996;504.77139
zaf;44;White;Some primary;1996;261.34531
zaf;44;White;Complete primary;1996;197.26322
zaf;44;White;Some secondary;1996;17591.38487
zaf;44;White;Grade 12/Std 10;1996;19891.45139
zaf;44;White;Higher;1996;15880.49933
zaf;44;White;Not applicable;1996;0
zaf;44;White;Unspecified;1996;4736.14626
zaf;44;Black African;No schooling;1996;78870.23807
zaf;44;Black African;Some primary;1996;75595.27696
zaf;44;Black African;Complete primary;1996;28148.84257
zaf;44;Black African;Some secondary;1996;76289.03261
zaf;44;Black African;Grade 12/Std 10;1996;10515.07442
zaf;44;Black African;Higher;1996;9244.12037
zaf;44;Black African;Not applicable;1996;0
zaf;44;Black African;Unspecified;1996;10236.48912
zaf;45;White;No schooling;1996;482.17879
zaf;45;White;Some primary;1996;278.64075
zaf;45;White;Complete primary;1996;174.59613
zaf;45;White;Some secondary;1996;17479.57288
zaf;45;White;Grade 12/Std 10;1996;20757.71489
zaf;45;White;Higher;1996;15455.21946
zaf;45;White;Not applicable;1996;0
zaf;45;White;Unspecified;1996;4657.03484
zaf;45;Black African;No schooling;1996;74214.95412
zaf;45;Black African;Some primary;1996;57181.13366
zaf;45;Black African;Complete primary;1996;20933.35024
zaf;45;Black African;Some secondary;1996;58488.33491
zaf;45;Black African;Grade 12/Std 10;1996;8438.71297
zaf;45;Black African;Higher;1996;7488.12252
zaf;45;Black African;Not applicable;1996;0
zaf;45;Black African;Unspecified;1996;8811.79956
zaf;46;White;No schooling;1996;514.25225
zaf;46;White;Some primary;1996;269.26115
zaf;46;White;Complete primary;1996;172.42669
zaf;46;White;Some secondary;1996;17964.54648
zaf;46;White;Grade 12/Std 10;1996;20138.29492
zaf;46;White;Higher;1996;14858.13331
zaf;46;White;Not applicable;1996;0
zaf;46;White;Unspecified;1996;4704.09094
zaf;46;Black African;No schooling;1996;85595.47053
zaf;46;Black African;Some primary;1996;67826.63862
zaf;46;Black African;Complete primary;1996;24857.57596
zaf;46;Black African;Some secondary;1996;68306.15783
zaf;46;Black African;Grade 12/Std 10;1996;8983.93767
zaf;46;Black African;Higher;1996;7697.66985
zaf;46;Black African;Not applicable;1996;0
zaf;46;Black African;Unspecified;1996;9972.15269
zaf;47;White;No schooling;1996;524.62179
zaf;47;White;Some primary;1996;250.46336
zaf;47;White;Complete primary;1996;189.05009
zaf;47;White;Some secondary;1996;17513.00166
zaf;47;White;Grade 12/Std 10;1996;19509.7561
zaf;47;White;Higher;1996;14511.03627
zaf;47;White;Not applicable;1996;0
zaf;47;White;Unspecified;1996;4585.06607
zaf;47;Black African;No schooling;1996;67001.90222
zaf;47;Black African;Some primary;1996;54619.98564
zaf;47;Black African;Complete primary;1996;19299.40812
zaf;47;Black African;Some secondary;1996;54107.53642
zaf;47;Black African;Grade 12/Std 10;1996;6349.20257
zaf;47;Black African;Higher;1996;5869.03517
zaf;47;Black African;Not applicable;1996;0
zaf;47;Black African;Unspecified;1996;7712.99146
zaf;48;White;No schooling;1996;521.90859
zaf;48;White;Some primary;1996;277.22366
zaf;48;White;Complete primary;1996;185.21793
zaf;48;White;Some secondary;1996;18374.29533
zaf;48;White;Grade 12/Std 10;1996;20466.68977
zaf;48;White;Higher;1996;14740.47293
zaf;48;White;Not applicable;1996;0
zaf;48;White;Unspecified;1996;4822.07507
zaf;48;Black African;No schooling;1996;73567.16513
zaf;48;Black African;Some primary;1996;57856.77974
zaf;48;Black African;Complete primary;1996;20418.04869
zaf;48;Black African;Some secondary;1996;56499.16111
zaf;48;Black African;Grade 12/Std 10;1996;6575.43527
zaf;48;Black African;Higher;1996;5813.49073
zaf;48;Black African;Not applicable;1996;0
zaf;48;Black African;Unspecified;1996;8185.29694
zaf;49;White;No schooling;1996;582.68349
zaf;49;White;Some primary;1996;283.58016
zaf;49;White;Complete primary;1996;193.47603
zaf;49;White;Some secondary;1996;18099.349
zaf;49;White;Grade 12/Std 10;1996;19981.68115
zaf;49;White;Higher;1996;14484.57601
zaf;49;White;Not applicable;1996;0
zaf;49;White;Unspecified;1996;4868.408
zaf;49;Black African;No schooling;1996;63321.50862
zaf;49;Black African;Some primary;1996;49337.5009
zaf;49;Black African;Complete primary;1996;17339.23896
zaf;49;Black African;Some secondary;1996;47653.9943
zaf;49;Black African;Grade 12/Std 10;1996;5243.99324
zaf;49;Black African;Higher;1996;4666.20279
zaf;49;Black African;Not applicable;1996;0
zaf;49;Black African;Unspecified;1996;6876.30087
zaf;50;White;No schooling;1996;658.98706
zaf;50;White;Some primary;1996;296.24515
zaf;50;White;Complete primary;1996;233.02393
zaf;50;White;Some secondary;1996;18457.40817
zaf;50;White;Grade 12/Std 10;1996;19455.19264
zaf;50;White;Higher;1996;13694.56693
zaf;50;White;Not applicable;1996;0
zaf;50;White;Unspecified;1996;4952.89218
zaf;50;Black African;No schooling;1996;73944.07844
zaf;50;Black African;Some primary;1996;47013.34137
zaf;50;Black African;Complete primary;1996;16621.32905
zaf;50;Black African;Some secondary;1996;45686.83483
zaf;50;Black African;Grade 12/Std 10;1996;5104.67619
zaf;50;Black African;Higher;1996;4652.99673
zaf;50;Black African;Not applicable;1996;0
zaf;50;Black African;Unspecified;1996;7583.47871
zaf;51;White;No schooling;1996;500.52019
zaf;51;White;Some primary;1996;247.72233
zaf;51;White;Complete primary;1996;190.7672
zaf;51;White;Some secondary;1996;16026.61799
zaf;51;White;Grade 12/Std 10;1996;16866.4112
zaf;51;White;Higher;1996;12096.91264
zaf;51;White;Not applicable;1996;0
zaf;51;White;Unspecified;1996;4281.82427
zaf;51;Black African;No schooling;1996;55133.30868
zaf;51;Black African;Some primary;1996;38575.03189
zaf;51;Black African;Complete primary;1996;14145.4823
zaf;51;Black African;Some secondary;1996;38212.07029
zaf;51;Black African;Grade 12/Std 10;1996;3979.07687
zaf;51;Black African;Higher;1996;3649.28819
zaf;51;Black African;Not applicable;1996;0
zaf;51;Black African;Unspecified;1996;5647.58208
zaf;52;White;No schooling;1996;543.07742
zaf;52;White;Some primary;1996;248.15696
zaf;52;White;Complete primary;1996;204.13213
zaf;52;White;Some secondary;1996;17390.64906
zaf;52;White;Grade 12/Std 10;1996;16786.98304
zaf;52;White;Higher;1996;12388.37417
zaf;52;White;Not applicable;1996;0
zaf;52;White;Unspecified;1996;4377.44366
zaf;52;Black African;No schooling;1996;57714.75398
zaf;52;Black African;Some primary;1996;37868.56299
zaf;52;Black African;Complete primary;1996;12429.72874
zaf;52;Black African;Some secondary;1996;34366.09964
zaf;52;Black African;Grade 12/Std 10;1996;3737.6617
zaf;52;Black African;Higher;1996;3406.15287
zaf;52;Black African;Not applicable;1996;0
zaf;52;Black African;Unspecified;1996;5659.78482
zaf;53;White;No schooling;1996;523.19159
zaf;53;White;Some primary;1996;252.0695
zaf;53;White;Complete primary;1996;186.49416
zaf;53;White;Some secondary;1996;16439.57237
zaf;53;White;Grade 12/Std 10;1996;14988.84845
zaf;53;White;Higher;1996;10905.44342
zaf;53;White;Not applicable;1996;0
zaf;53;White;Unspecified;1996;4111.20283
zaf;53;Black African;No schooling;1996;52310.75147
zaf;53;Black African;Some primary;1996;34962.92612
zaf;53;Black African;Complete primary;1996;11872.96143
zaf;53;Black African;Some secondary;1996;31983.43453
zaf;53;Black African;Grade 12/Std 10;1996;3186.64671
zaf;53;Black African;Higher;1996;2955.38406
zaf;53;Black African;Not applicable;1996;0
zaf;53;Black African;Unspecified;1996;4867.24768
zaf;54;White;No schooling;1996;483.28734
zaf;54;White;Some primary;1996;253.76734
zaf;54;White;Complete primary;1996;224.59168
zaf;54;White;Some secondary;1996;16700.9876
zaf;54;White;Grade 12/Std 10;1996;14277.30684
zaf;54;White;Higher;1996;10509.53942
zaf;54;White;Not applicable;1996;0
zaf;54;White;Unspecified;1996;3998.626
zaf;54;Black African;No schooling;1996;68513.23991
zaf;54;Black African;Some primary;1996;45137.65534
zaf;54;Black African;Complete primary;1996;14489.00263
zaf;54;Black African;Some secondary;1996;36990.16422
zaf;54;Black African;Grade 12/Std 10;1996;3603.25288
zaf;54;Black African;Higher;1996;3013.04523
zaf;54;Black African;Not applicable;1996;0
zaf;54;Black African;Unspecified;1996;6081.96509
zaf;55;White;No schooling;1996;508.86436
zaf;55;White;Some primary;1996;270.66918
zaf;55;White;Complete primary;1996;204.94074
zaf;55;White;Some secondary;1996;16558.00194
zaf;55;White;Grade 12/Std 10;1996;13498.06014
zaf;55;White;Higher;1996;9874.7506
zaf;55;White;Not applicable;1996;0
zaf;55;White;Unspecified;1996;3955.57108
zaf;55;Black African;No schooling;1996;61863.44434
zaf;55;Black African;Some primary;1996;32100.42398
zaf;55;Black African;Complete primary;1996;10006.43838
zaf;55;Black African;Some secondary;1996;25745.73534
zaf;55;Black African;Grade 12/Std 10;1996;2711.78822
zaf;55;Black African;Higher;1996;2447.80452
zaf;55;Black African;Not applicable;1996;0
zaf;55;Black African;Unspecified;1996;4955.92116
zaf;56;White;No schooling;1996;514.72618
zaf;56;White;Some primary;1996;263.8324
zaf;56;White;Complete primary;1996;240.30288
zaf;56;White;Some secondary;1996;17274.67704
zaf;56;White;Grade 12/Std 10;1996;13453.65702
zaf;56;White;Higher;1996;9707.22856
zaf;56;White;Not applicable;1996;0
zaf;56;White;Unspecified;1996;3840.2004
zaf;56;Black African;No schooling;1996;95231.51646
zaf;56;Black African;Some primary;1996;46798.25327
zaf;56;Black African;Complete primary;1996;14232.32946
zaf;56;Black African;Some secondary;1996;34547.42967
zaf;56;Black African;Grade 12/Std 10;1996;3349.95199
zaf;56;Black African;Higher;1996;2924.81982
zaf;56;Black African;Not applicable;1996;0
zaf;56;Black African;Unspecified;1996;7026.78456
zaf;57;White;No schooling;1996;455.3864
zaf;57;White;Some primary;1996;270.88874
zaf;57;White;Complete primary;1996;223.07954
zaf;57;White;Some secondary;1996;16387.47268
zaf;57;White;Grade 12/Std 10;1996;12314.14734
zaf;57;White;Higher;1996;8756.25726
zaf;57;White;Not applicable;1996;0
zaf;57;White;Unspecified;1996;3606.4655
zaf;57;Black African;No schooling;1996;58074.4753
zaf;57;Black African;Some primary;1996;28374.96161
zaf;57;Black African;Complete primary;1996;8918.452
zaf;57;Black African;Some secondary;1996;23512.71415
zaf;57;Black African;Grade 12/Std 10;1996;2156.26336
zaf;57;Black African;Higher;1996;2122.84456
zaf;57;Black African;Not applicable;1996;0
zaf;57;Black African;Unspecified;1996;4337.96895
zaf;58;White;No schooling;1996;499.75358
zaf;58;White;Some primary;1996;297.02028
zaf;58;White;Complete primary;1996;256.33214
zaf;58;White;Some secondary;1996;16764.50374
zaf;58;White;Grade 12/Std 10;1996;12050.94818
zaf;58;White;Higher;1996;8334.88458
zaf;58;White;Not applicable;1996;0
zaf;58;White;Unspecified;1996;3459.92546
zaf;58;Black African;No schooling;1996;59385.00951
zaf;58;Black African;Some primary;1996;29306.19736
zaf;58;Black African;Complete primary;1996;9437.67405
zaf;58;Black African;Some secondary;1996;24197.0632
zaf;58;Black African;Grade 12/Std 10;1996;2308.33267
zaf;58;Black African;Higher;1996;2194.45863
zaf;58;Black African;Not applicable;1996;0
zaf;58;Black African;Unspecified;1996;4503.76249
zaf;59;White;No schooling;1996;483.27898
zaf;59;White;Some primary;1996;298.10614
zaf;59;White;Complete primary;1996;235.66414
zaf;59;White;Some secondary;1996;16160.33952
zaf;59;White;Grade 12/Std 10;1996;11029.71836
zaf;59;White;Higher;1996;7507.41072
zaf;59;White;Not applicable;1996;0
zaf;59;White;Unspecified;1996;3264.5026
zaf;59;Black African;No schooling;1996;52388.01925
zaf;59;Black African;Some primary;1996;25700.6214
zaf;59;Black African;Complete primary;1996;7871.91222
zaf;59;Black African;Some secondary;1996;19923.21053
zaf;59;Black African;Grade 12/Std 10;1996;1846.11642
zaf;59;Black African;Higher;1996;1791.56195
zaf;59;Black African;Not applicable;1996;0
zaf;59;Black African;Unspecified;1996;3802.3513
zaf;60;White;No schooling;1996;606.27074
zaf;60;White;Some primary;1996;367.7554
zaf;60;White;Complete primary;1996;280.05264
zaf;60;White;Some secondary;1996;16850.50916
zaf;60;White;Grade 12/Std 10;1996;11588.9788
zaf;60;White;Higher;1996;7413.73544
zaf;60;White;Not applicable;1996;0
zaf;60;White;Unspecified;1996;3399.8738
zaf;60;Black African;No schooling;1996;86774.48553
zaf;60;Black African;Some primary;1996;32862.33562
zaf;60;Black African;Complete primary;1996;9467.70429
zaf;60;Black African;Some secondary;1996;23521.442
zaf;60;Black African;Grade 12/Std 10;1996;2084.97115
zaf;60;Black African;Higher;1996;2269.58492
zaf;60;Black African;Not applicable;1996;0
zaf;60;Black African;Unspecified;1996;5382.21116
zaf;61;White;No schooling;1996;426.9341
zaf;61;White;Some primary;1996;263.35104
zaf;61;White;Complete primary;1996;219.0021
zaf;61;White;Some secondary;1996;14780.83578
zaf;61;White;Grade 12/Std 10;1996;10021.90566
zaf;61;White;Higher;1996;6422.53062
zaf;61;White;Not applicable;1996;0
zaf;61;White;Unspecified;1996;2863.92916
zaf;61;Black African;No schooling;1996;53168.32556
zaf;61;Black African;Some primary;1996;22426.69068
zaf;61;Black African;Complete primary;1996;7023.79027
zaf;61;Black African;Some secondary;1996;17181.59664
zaf;61;Black African;Grade 12/Std 10;1996;1452.02393
