time,geo,gdp_per_cap,lex,pop,geo.name,geo.cat,geo.region
1999,ltu,9259.81,71.71,3523732,Lithuania,country,eur
2000,ltu,9631.65,72.18,3500028,Lithuania,country,eur
2001,ltu,10272.36,71.79,3479622,Lithuania,country,eur
2002,ltu,11008.67,71.98,3462402,Lithuania,country,eur
2003,ltu,12120.34,72.24,3447170,Lithuania,country,eur
2004,ltu,13049.47,72.23,3432060,Lithuania,country,eur
2005,ltu,14085.00,71.7,3415748,Lithuania,country,eur
2006,ltu,15275.23,71.47,3397895,Lithuania,country,eur
2007,ltu,16863.58,71.39,3379043,Lithuania,country,eur
2008,ltu,17445.15,71.84,3359799,Lithuania,country,eur
2009,ltu,14938.24,71.52,3341097,Lithuania,country,eur
2010,ltu,15408.12,71.63,3323611,Lithuania,country,eur
2011,ltu,17693.40,71.77,3307481,Lithuania,country,eur
2012,ltu,18469.97,71.94,3292454,Lithuania,country,eur
2013,ltu,19156.83,72.11,3278337,Lithuania,country,eur
2014,ltu,19902.05,72.27,3264812,Lithuania,country,eur
1990,lux,42467.63,75.39,381225,Luxembourg,country,eur
1991,lux,45750.52,75.47,385755,Luxembourg,country,eur
1992,lux,45854.35,75.16,390778,Luxembourg,country,eur
1993,lux,47055.53,75.74,396179,Luxembourg,country,eur
1994,lux,48284.01,76.36,401804,Luxembourg,country,eur
1995,lux,48165.25,76.47,407522,Luxembourg,country,eur
1996,lux,49005.58,76.49,413377,Luxembourg,country,eur
1997,lux,52622.89,76.81,419355,Luxembourg,country,eur
1998,lux,55788.95,77,425216,Luxembourg,country,eur
1999,lux,59349.52,77.67,430650,Luxembourg,country,eur
2000,lux,63924.16,77.82,435491,Luxembourg,country,eur
2001,lux,63932.84,77.95,439509,Luxembourg,country,eur
2002,lux,64421.03,78.08,442882,Luxembourg,country,eur
2003,lux,65308.34,77.96,446340,Luxembourg,country,eur
2004,lux,67283.43,79.26,450888,Luxembourg,country,eur
2005,lux,70014,79.56,457197,Luxembourg,country,eur
2006,lux,72349.70,79.44,465586,Luxembourg,country,eur
2007,lux,75864.94,79.35,475714,Luxembourg,country,eur
2008,lux,73998.71,79.56,486781,Luxembourg,country,eur
2009,lux,69702.16,79.81,497637,Luxembourg,country,eur
2010,lux,70402.84,80.00,507448,Luxembourg,country,eur
2011,lux,69929.44,80.19,515941,Luxembourg,country,eur
2012,lux,68706.38,80.37,523362,Luxembourg,country,eur
2013,lux,67432.87,80.54,530018,Luxembourg,country,eur
2014,lux,67005.89,80.71,536427,Luxembourg,country,eur
1990,mac,20495.49,75.36,359709,Macao,country,China
1991,mac,20688.01,75.61,369493,Macao,country,China
1992,mac,22917.23,75.85,377886,Macao,country,China
1993,mac,23654.92,76.09,385193,Macao,country,China
1994,mac,24247.09,76.33,391906,Macao,country,China
1995,mac,24653.07,76.56,398426,Macao,country,China
1996,mac,24188.49,76.78,404808,Macao,country,China
1997,mac,23790.48,76.99,411050,Macao,country,China
1998,mac,22404.64,77.21,417435,Macao,country,China
1999,mac,21586.35,77.42,424292,Macao,country,China
2000,mac,22512.56,77.62,431867,Macao,country,China
2001,mac,22826.53,77.83,440265,Macao,country,China
2002,mac,24755.47,78.04,449472,Macao,country,China
2003,mac,27842.68,78.24,459456,Macao,country,China
2004,mac,35260.86,78.45,470127,Macao,country,China
2005,mac,37256,78.67,481390,Macao,country,China
2006,mac,41606.32,78.88,493267,Macao,country,China
2007,mac,46418.67,79.10,505709,Macao,country,China
2008,mac,46784.57,79.32,518463,Macao,country,China
2009,mac,46450.76,79.53,531195,Macao,country,China
2010,mac,57656.72,79.75,543656,Macao,country,China
2011,mac,68102.17,79.97,555731,Macao,country,China
2012,mac,73122.13,80.18,567441,Macao,country,China
2013,mac,,80.4,578844,Macao,country,China
2014,mac,,80.61,590061,Macao,country,China
1990,mkd,7526.78,71.14,1909353,Macedonia,country,eur
1991,mkd,7497.52,71.32,1922774,Macedonia,country,eur
1992,mkd,6964.02,71.49,1934265,Macedonia,country,eur
1993,mkd,6409.96,71.67,1944343,Macedonia,country,eur
1994,mkd,6266.98,71.86,1953874,Macedonia,country,eur
1995,mkd,6166.63,72.07,1963484,Macedonia,country,eur
1996,mkd,6208.03,72.30,1973283,Macedonia,country,eur
1997,mkd,6266.31,72.54,1982994,Macedonia,country,eur
1998,mkd,6446.94,72.78,1992404,Macedonia,country,eur
1999,mkd,6697.61,73.01,2001178,Macedonia,country,eur
2000,mkd,6975.61,73.24,2009091,Macedonia,country,eur
2001,mkd,6637.34,73.45,2016075,Macedonia,country,eur
2002,mkd,6675.88,73.64,2022255,Macedonia,country,eur
2003,mkd,6847.62,73.80,2027819,Macedonia,country,eur
2004,mkd,7113.23,73.95,2033039,Macedonia,country,eur
2005,mkd,7393,74.08,2038109,Macedonia,country,eur
2006,mkd,7749.49,74.20,2043091,Macedonia,country,eur
2007,mkd,8206.15,74.32,2047922,Macedonia,country,eur
2008,mkd,8601.99,74.45,2052524,Macedonia,country,eur
2009,mkd,8505.79,74.58,2056769,Macedonia,country,eur
2010,mkd,8732.60,74.73,2060563,Macedonia,country,eur
2011,mkd,8962.53,74.88,2063893,Macedonia,country,eur
2012,mkd,8918.81,75.04,2066785,Macedonia,country,eur
2013,mkd,9078.57,75.19,2069219,Macedonia,country,eur
2014,mkd,9341.60,75.35,2071178,Macedonia,country,eur
1990,mdg,1163.03,51.00,11280625,Madagascar,country,afr
1991,mdg,1058.67,51.59,11620718,Madagascar,country,afr
1992,mdg,1040.67,52.27,11974724,Madagascar,country,afr
1993,mdg,1031.86,53.02,12343496,Madagascar,country,afr
1994,mdg,1001.86,53.80,12728117,Madagascar,country,afr
1995,mdg,989.13,54.61,13129227,Madagascar,country,afr
1996,mdg,980.05,55.43,13547271,Madagascar,country,afr
1997,mdg,986.29,56.23,13981666,Madagascar,country,afr
1998,mdg,994.29,57.02,14430739,Madagascar,country,afr
1999,mdg,1010.13,57.78,14892172,Madagascar,country,afr
2000,mdg,1027.08,58.48,15364272,Madagascar,country,afr
2001,mdg,1056.21,59.12,15846412,Madagascar,country,afr
2002,mdg,894.63,59.71,16338968,Madagascar,country,afr
2003,mdg,953.05,60.25,16842482,Madagascar,country,afr
2004,mdg,973.58,60.75,17357913,Madagascar,country,afr
2005,mdg,987.99,61.21,17885967,Madagascar,country,afr
2006,mdg,1009.65,61.64,18426870,Madagascar,country,afr
2007,mdg,1044.08,62.07,18980391,Madagascar,country,afr
2008,mdg,1089.08,62.50,19546282,Madagascar,country,afr
2009,mdg,1017.10,62.93,20124150,Madagascar,country,afr
2010,mdg,995.21,63.38,20713819,Madagascar,country,afr
2011,mdg,987.70,63.83,21315135,Madagascar,country,afr
2012,mdg,981.47,64.28,21928518,Madagascar,country,afr
2013,mdg,982.54,64.72,22555046,Madagascar,country,afr
2014,mdg,994.85,65.15,23196155,Madagascar,country,afr
1990,mwi,602.71,47.17,9380892,Malawi,country,afr
1991,mwi,630.14,47.21,9583696,Malawi,country,afr
1992,mwi,563.20,47.18,9681728,Malawi,country,afr
1993,mwi,607.60,47.06,9721620,Malawi,country,afr
1994,mwi,555.36,46.89,9772164,Malawi,country,afr
1995,mwi,653.33,46.67,9883350,Malawi,country,afr
1996,mwi,685.08,46.43,10070605,Malawi,country,afr
1997,mwi,692.27,46.20,10319125,Malawi,country,afr
1998,mwi,696.47,46.04,10612353,Malawi,country,afr
1999,mwi,705.87,45.97,10922265,Malawi,country,afr
2000,mwi,713.77,46.04,11228756,Malawi,country,afr
2001,mwi,667.78,46.29,11529337,Malawi,country,afr
2002,mwi,665.42,46.72,11833102,Malawi,country,afr
2003,mwi,674.88,47.33,12144945,Malawi,country,afr
2004,mwi,691.84,48.1,12472794,Malawi,country,afr
2005,mwi,691,48.98,12822587,Malawi,country,afr
2006,mwi,685.76,49.94,13195329,Malawi,country,afr
2007,mwi,730.20,50.92,13589404,Malawi,country,afr
2008,mwi,769.42,51.86,14005113,Malawi,country,afr
2009,mwi,815.46,52.75,14442290,Malawi,country,afr
2010,mwi,844.42,53.53,14900841,Malawi,country,afr
2011,mwi,856.46,54.21,15380888,Malawi,country,afr
2012,mwi,848.19,54.79,15882815,Malawi,country,afr
2013,mwi,869.65,55.31,16406945,Malawi,country,afr
2014,mwi,896.53,55.75,16953614,Malawi,country,afr
1990,mys,6386.01,70.74,18208562,Malaysia,country,asi
1991,mys,6838.19,70.97,18707774,Malaysia,country,asi
1992,mys,7277.91,71.19,19204087,Malaysia,country,asi
1993,mys,7815.29,71.41,19701263,Malaysia,country,asi
1994,mys,8342.81,71.62,20205446,Malaysia,country,asi
1995,mys,8961.56,71.83,20720810,Malaysia,country,asi
1996,mys,9644.79,72.04,21247102,Malaysia,country,asi
1997,mys,10132.90,72.24,21781499,Malaysia,country,asi
1998,mys,9191.52,72.43,22322448,Malaysia,country,asi
1999,mys,9553.51,72.62,22867698,Malaysia,country,asi
2000,mys,10161.49,72.81,23414909,Malaysia,country,asi
2001,mys,9994.61,72.98,23964621,Malaysia,country,asi
2002,mys,10206.97,73.16,24515323,Malaysia,country,asi
2003,mys,10597.63,73.32,25060184,Malaysia,country,asi
2004,mys,11119.90,73.49,25590453,Malaysia,country,asi
2005,mys,11466,73.65,26100241,Malaysia,country,asi
2006,mys,11946.34,73.81,26586287,Malaysia,country,asi
2007,mys,12533.22,73.97,27051142,Malaysia,country,asi
2008,mys,12969.67,74.13,27502008,Malaysia,country,asi
2009,mys,12527.07,74.30,27949395,Malaysia,country,asi
2010,mys,13185.43,74.47,28401017,Malaysia,country,asi
2011,mys,13676.03,74.65,28859154,Malaysia,country,asi
2012,mys,14202.21,74.83,29321798,Malaysia,country,asi
2013,mys,14677.01,75.01,29787203,Malaysia,country,asi
2014,mys,15182.12,75.19,30252089,Malaysia,country,asi
1990,mdv,2099.76,60.63,219474,Maldives,country,asi
1991,mdv,2192.57,61.44,225709,Maldives,country,asi
1992,mdv,2261.79,62.24,231756,Maldives,country,asi
1993,mdv,2334.22,63.04,237606,Maldives,country,asi
1994,mdv,2424.26,63.84,243256,Maldives,country,asi
1995,mdv,2533.69,64.65,248712,Maldives,country,asi
1996,mdv,2696.19,65.50,253960,Maldives,country,asi
1997,mdv,2945.76,66.39,259002,Maldives,country,asi
1998,mdv,3159.42,67.32,263867,Maldives,country,asi
1999,mdv,3345.15,68.28,268600,Maldives,country,asi
2000,mdv,3433.50,69.27,273236,Maldives,country,asi
2001,mdv,3488.20,70.27,277791,Maldives,country,asi
2002,mdv,3643.83,71.25,282266,Maldives,country,asi
2003,mdv,3919.90,72.18,286665,Maldives,country,asi
2004,mdv,4296.71,73.06,290988,Maldives,country,asi
2005,mdv,4016.99,73.87,295240,Maldives,country,asi
2006,mdv,4719.84,74.59,299419,Maldives,country,asi
2007,mdv,5117.09,75.23,303539,Maldives,country,asi
2008,mdv,5654.02,75.81,307632,Maldives,country,asi
2009,mdv,5358.62,76.32,311739,Maldives,country,asi
2010,mdv,5642.14,76.77,315885,Maldives,country,asi
2011,mdv,5940.17,77.18,320081,Maldives,country,asi
2012,mdv,6046.46,77.56,324313,Maldives,country,asi
2013,mdv,6170.47,77.91,328551,Maldives,country,asi
2014,mdv,6313.72,78.26,332752,Maldives,country,asi
1990,mli,716.22,46.46,8672868,Mali,country,afr
1991,mli,695.72,46.84,8861362,Mali,country,afr
1992,mli,739.01,47.12,9076261,Mali,country,afr
1993,mli,706.56,47.34,9313042,Mali,country,afr
1994,mli,709.85,47.51,9564231,Mali,country,afr
1995,mli,743.16,47.66,9824510,Mali,country,afr
1996,mli,757.76,47.83,10092753,Mali,country,afr
1997,mli,790.25,48.04,10371338,Mali,country,afr
1998,mli,809.91,48.30,10662517,Mali,country,afr
1999,mli,844.11,48.65,10969725,Mali,country,afr
2000,mli,854.72,49.06,11295324,Mali,country,afr
2001,mli,935.08,49.53,11639798,Mali,country,afr
2002,mli,951.40,50.03,12001887,Mali,country,afr
2003,mli,994.71,50.53,12380104,Mali,country,afr
2004,mli,993.11,51.04,12772264,Mali,country,afr
2005,mli,1027,51.53,13176642,Mali,country,afr
2006,mli,1047.84,52.00,13592796,Mali,country,afr
2007,mli,1059.52,52.46,14020786,Mali,country,afr
2008,mli,1078.48,52.91,14459990,Mali,country,afr
2009,mli,1092.57,53.35,14909813,Mali,country,afr
2010,mli,1121.55,53.78,15369809,Mali,country,afr
2011,mli,1117.23,54.20,15839538,Mali,country,afr
2012,mli,1070.55,54.62,16318897,Mali,country,afr
2013,mli,1088.20,55.03,16808242,Mali,country,afr
2014,mli,1121.61,55.43,17308179,Mali,country,afr
1990,mlt,13494.44,75.30,367524,Malta,country,eur
1991,mlt,14216.33,75.51,371455,Malta,country,eur
1992,mlt,14745.52,75.72,375533,Malta,country,eur
1993,mlt,15256.62,75.93,379574,Malta,country,eur
1994,mlt,15975.11,76.14,383314,Malta,country,eur
1995,mlt,16779.82,76.35,386576,Malta,country,eur
1996,mlt,17357.50,76.55,389277,Malta,country,eur
1997,mlt,18048.17,76.76,391499,Malta,country,eur
1998,mlt,18581.02,76.96,393429,Malta,country,eur
1999,mlt,19172.82,77.16,395339,Malta,country,eur
2000,mlt,20276.19,77.36,397420,Malta,country,eur
2001,mlt,19797.46,77.56,399746,Malta,country,eur
2002,mlt,20162.82,77.75,402244,Malta,country,eur
2003,mlt,19966.68,77.95,404787,Malta,country,eur
2004,mlt,19873.99,78.14,407183,Malta,country,eur
2005,mlt,20410,78.32,409295,Malta,country,eur
2006,mlt,20815.73,78.51,411084,Malta,country,eur
2007,mlt,21514.58,78.69,412608,Malta,country,eur
2008,mlt,22214.52,78.87,413946,Malta,country,eur
2009,mlt,21457.20,79.05,415220,Malta,country,eur
2010,mlt,22034.25,79.22,416515,Malta,country,eur
2011,mlt,22310.60,79.39,417855,Malta,country,eur
2012,mlt,22460.89,79.57,419212,Malta,country,eur
2013,mlt,22722.78,79.75,420557,Malta,country,eur
2014,mlt,23106.76,79.92,421844,Malta,country,eur
1990,mhl,7462.28,,47288,Marshall Islands,country,
1991,mhl,7617.30,,48469,Marshall Islands,country,
1992,mhl,7589.85,,49369,Marshall Islands,country,
1993,mhl,7385.09,,50040,Marshall Islands,country,
1994,mhl,7187.05,,50565,Marshall Islands,country,
1995,mhl,7112.24,,51008,Marshall Islands,country,
1996,mhl,6203.27,,51389,Marshall Islands,country,
1997,mhl,5872.60,,51697,Marshall Islands,country,
1998,mhl,5649.47,,51930,Marshall Islands,country,
1999,mhl,5462.36,,52080,Marshall Islands,country,
2000,mhl,5698.07,,52145,Marshall Islands,country,
2001,mhl,5787.74,,52131,Marshall Islands,country,
2002,mhl,5919.99,,52066,Marshall Islands,country,
2003,mhl,6016.83,,51992,Marshall Islands,country,
2004,mhl,6227.95,,51968,Marshall Islands,country,
2005,mhl,6206,,52037,Marshall Islands,country,
2006,mhl,6285.85,,52210,Marshall Islands,country,
2007,mhl,6447.34,,52487,Marshall Islands,country,
2008,mhl,6244.02,,52880,Marshall Islands,country,
2009,mhl,6175.16,,53396,Marshall Islands,country,
2010,mhl,6441.44,,54038,Marshall Islands,country,
2011,mhl,6464.54,,54816,Marshall Islands,country,
2012,mhl,6409.36,,55717,Marshall Islands,country,
2013,mhl,6385.43,,56687,Marshall Islands,country,
2014,mhl,6387.72,,57655,Marshall Islands,country,
1990,mtq,11068.34,74.78,359377,Martinique,country,ame
1991,mtq,11234.59,75.15,361915,Martinique,country,ame
1992,mtq,11403.34,75.50,363904,Martinique,country,ame
1993,mtq,11574.62,75.85,365618,Martinique,country,ame
1994,mtq,11748.48,76.20,367459,Martinique,country,ame
1995,mtq,11924.94,76.54,369709,Martinique,country,ame
1996,mtq,12104.06,76.88,372461,Martinique,country,ame
1997,mtq,12285.87,77.21,375604,Martinique,country,ame
1998,mtq,12470.40,77.54,378962,Martinique,country,ame
1999,mtq,12657.71,77.87,382276,Martinique,country,ame
2000,mtq,12847.84,78.19,385349,Martinique,country,ame
2001,mtq,13040.82,78.49,388133,Martinique,country,ame
2002,mtq,13561.80,78.78,390681,Martinique,country,ame
2003,mtq,13247.90,79.05,393022,Martinique,country,ame
2004,mtq,13925.32,79.30,395211,Martinique,country,ame
2005,mtq,14627.12,79.55,397292,Martinique,country,ame
2006,mtq,,79.78,399262,Martinique,country,ame
2007,mtq,,80.01,401101,Martinique,country,ame
2008,mtq,,80.24,402804,Martinique,country,ame
2009,mtq,,80.47,404376,Martinique,country,ame
2010,mtq,,80.71,405814,Martinique,country,ame
2011,mtq,,80.94,407121,Martinique,country,ame
2012,mtq,,81.18,408302,Martinique,country,ame
2013,mtq,,81.41,409366,Martinique,country,ame
2014,mtq,,81.63,410322,Martinique,country,ame
1990,mrt,1393.45,58.44,1995548,Mauritania,country,afr
1991,mrt,1389.86,58.64,2050456,Mauritania,country,afr
1992,mrt,1361.36,58.82,2107590,Mauritania,country,afr
1993,mrt,1380.38,58.98,2166948,Mauritania,country,afr
1994,mrt,1396.87,59.12,2228453,Mauritania,country,afr
1995,mrt,1422.19,59.24,2292053,Mauritania,country,afr
1996,mrt,1470.89,59.35,2357678,Mauritania,country,afr
1997,mrt,1483.13,59.45,2425374,Mauritania,country,afr
1998,mrt,1495.13,59.54,2495316,Mauritania,country,afr
1999,mrt,1510.80,59.63,2567741,Mauritania,country,afr
2000,mrt,1540.84,59.72,2642743,Mauritania,country,afr
2001,mrt,1561.91,59.82,2720367,Mauritania,country,afr
2002,mrt,1579.01,59.92,2800333,Mauritania,country,afr
2003,mrt,1619.46,60.03,2882003,Mauritania,country,afr
2004,mrt,1654.89,60.16,2964526,Mauritania,country,afr
2005,mrt,1691,60.29,3047249,Mauritania,country,afr
2006,mrt,1835.29,60.43,3129959,Mauritania,country,afr
2007,mrt,1806.15,60.58,3212672,Mauritania,country,afr
2008,mrt,1822.58,60.74,3295254,Mauritania,country,afr
2009,mrt,1756.62,60.90,3377630,Mauritania,country,afr
2010,mrt,1801.64,61.06,3459773,Mauritania,country,afr
2011,mrt,1827.66,61.22,3541540,Mauritania,country,afr
2012,mrt,1898.35,61.39,3622961,Mauritania,country,afr
2013,mrt,1963.42,61.55,3704414,Mauritania,country,afr
2014,mrt,2028.17,61.70,3786430,Mauritania,country,afr
1990,mus,5547.92,69.42,1059548,Mauritius,country,afr
1991,mus,5841.66,69.72,1073250,Mauritius,country,afr
1992,mus,6058.25,69.97,1088939,Mauritius,country,afr
1993,mus,6398.27,70.15,1105659,Mauritius,country,afr
1994,mus,6617.21,70.26,1122040,Mauritius,country,afr
1995,mus,6783.90,70.33,1137098,Mauritius,country,afr
1996,mus,7068.83,70.40,1150448,Mauritius,country,afr
1997,mus,7425.70,70.51,1162388,Mauritius,country,afr
1998,mus,7804.35,70.67,1173451,Mauritius,country,afr
1999,mus,8149.82,70.91,1184470,Mauritius,country,afr
2000,mus,8290.94,71.20,1196027,Mauritius,country,afr
2001,mus,8801.58,71.51,1208279,Mauritius,country,afr
2002,mus,9021.81,71.82,1220935,Mauritius,country,afr
2003,mus,9564.70,72.09,1233594,Mauritius,country,afr
2004,mus,9931.83,72.31,1245669,Mauritius,country,afr
2005,mus,10155,72.49,1256742,Mauritius,country,afr
2006,mus,10533.34,72.62,1266684,Mauritius,country,afr
2007,mus,11044.94,72.74,1275650,Mauritius,country,afr
2008,mus,11617.60,72.87,1283849,Mauritius,country,afr
2009,mus,11883.63,73.00,1291609,Mauritius,country,afr
2010,mus,12317.23,73.14,1299172,Mauritius,country,afr
2011,mus,12733.01,73.29,1306593,Mauritius,country,afr
2012,mus,13082.77,73.45,1313803,Mauritius,country,afr
2013,mus,13497.24,73.61,1320785,Mauritius,country,afr
2014,mus,14009.98,73.77,1327488,Mauritius,country,afr
1990,myt,,72.14,92413,Mayotte,country,afr
1991,myt,,72.52,97901,Mayotte,country,afr
1992,myt,,72.90,103795,Mayotte,country,afr
1993,myt,,73.27,109918,Mayotte,country,afr
1994,myt,,73.64,116028,Mayotte,country,afr
1995,myt,,74,121949,Mayotte,country,afr
1996,myt,,74.35,127624,Mayotte,country,afr
1997,myt,,74.69,133089,Mayotte,country,afr
1998,myt,,75.03,138384,Mayotte,country,afr
1999,myt,,75.36,143585,Mayotte,country,afr
2000,myt,,75.68,148753,Mayotte,country,afr
2001,myt,,76.00,153887,Mayotte,country,afr
2002,myt,,76.32,158983,Mayotte,country,afr
2003,myt,,76.63,164101,Mayotte,country,afr
2004,myt,,76.94,169315,Mayotte,country,afr
2005,myt,9617.82,77.24,174681,Mayotte,country,afr
2006,myt,,77.52,180217,Mayotte,country,afr
2007,myt,,77.79,185922,Mayotte,country,afr
2008,myt,,78.05,191805,Mayotte,country,afr
2009,myt,,78.29,197870,Mayotte,country,afr
2010,myt,,78.51,204114,Mayotte,country,afr
2011,myt,,78.74,210552,Mayotte,country,afr
2012,myt,,78.96,217172,Mayotte,country,afr
2013,myt,,79.19,223907,Mayotte,country,afr
2014,myt,,79.42,230670,Mayotte,country,afr
1990,mex,9103.39,70.83,84306602,Mexico,country,ame
1991,mex,9315.66,71.23,85923799,Mexico,country,ame
1992,mex,9472.38,71.64,87523328,Mexico,country,ame
1993,mex,9482.49,72.03,89109703,Mexico,country,ame
1994,mex,9733.59,72.43,90691331,Mexico,country,ame
1995,mex,8954.52,72.81,92272749,Mexico,country,ame
1996,mex,9274.69,73.18,93858373,Mexico,country,ame
1997,mex,9767.29,73.52,95441345,Mexico,country,ame
1998,mex,10108.77,73.83,97001933,Mexico,country,ame
1999,mex,10358.79,74.11,98513690,Mexico,country,ame
2000,mex,10894.51,74.38,99959594,Mexico,country,ame
2001,mex,10763.08,74.62,101329543,Mexico,country,ame
2002,mex,10742.44,74.87,102634153,Mexico,country,ame
2003,mex,10778.20,75.11,103902569,Mexico,country,ame
2004,mex,11118.68,75.36,105175967,Mexico,country,ame
2005,mex,11317.00,75.61,106483758,Mexico,country,ame
2006,mex,11739.70,75.87,107835259,Mexico,country,ame
2007,mex,11924.45,76.12,109220753,Mexico,country,ame
2008,mex,11870.95,76.36,110627158,Mexico,country,ame
2009,mex,10980.00,76.60,112033369,Mexico,country,ame
2010,mex,11390.58,76.83,113423046,Mexico,country,ame
2011,mex,11689.29,77.06,114793341,Mexico,country,ame
2012,mex,12030.38,77.28,116146768,Mexico,country,ame
2013,mex,12314.98,77.50,117478371,Mexico,country,ame
