geo,population_total,time
bgd,115900000,1994
bgd,118400000,1995
bgd,121000000,1996
bgd,123600000,1997
bgd,126200000,1998
bgd,128700000,1999
bgd,131300000,2000
bgd,133800000,2001
bgd,136200000,2002
bgd,138600000,2003
bgd,140800000,2004
bgd,142900000,2005
bgd,144800000,2006
bgd,146600000,2007
bgd,148300000,2008
bgd,149900000,2009
bgd,151600000,2010
bgd,153400000,2011
bgd,155300000,2012
bgd,157200000,2013
bgd,159100000,2014
bgd,161000000,2015
brb,81730,1800
brb,81730,1810
brb,85460,1820
brb,96800,1830
brb,114100,1840
brb,133000,1850
brb,149500,1860
brb,161200,1870
brb,171100,1880
brb,182000,1890
brb,191100,1900
brb,174400,1910
brb,158400,1920
brb,169400,1930
brb,184300,1940
brb,211000,1950
brb,215700,1951
brb,219600,1952
brb,222800,1953
brb,225300,1954
brb,227100,1955
brb,228300,1956
brb,229200,1957
brb,229800,1958
brb,230400,1959
brb,230900,1960
brb,231700,1961
brb,232600,1962
brb,233600,1963
brb,234500,1964
brb,235400,1965
brb,236000,1966
brb,236600,1967
brb,237200,1968
brb,237900,1969
brb,238800,1970
brb,240000,1971
brb,241400,1972
brb,243000,1973
brb,244500,1974
brb,246000,1975
brb,247400,1976
brb,248800,1977
brb,250000,1978
brb,251200,1979
brb,252200,1980
brb,253100,1981
brb,253800,1982
brb,254500,1983
brb,255200,1984
brb,255900,1985
brb,256700,1986
brb,257600,1987
brb,258500,1988
brb,259500,1989
brb,260400,1990
brb,261300,1991
brb,262200,1992
brb,263100,1993
brb,264000,1994
brb,265000,1995
brb,265900,1996
brb,266900,1997
brb,267900,1998
brb,268900,1999
brb,269800,2000
brb,270700,2001
brb,271500,2002
brb,272300,2003
brb,273100,2004
brb,274000,2005
brb,275000,2006
brb,276200,2007
brb,277300,2008
brb,278500,2009
brb,279600,2010
brb,280600,2011
brb,281600,2012
brb,282500,2013
brb,283400,2014
brb,284200,2015
blr,2355000,1800
blr,2355000,1810
blr,2413000,1820
blr,2585000,1830
blr,2833000,1840
blr,3104000,1850
blr,3404000,1860
blr,3733000,1870
blr,4092000,1880
blr,4484000,1890
blr,4917000,1900
blr,5390000,1910
blr,5910000,1920
blr,6476000,1930
blr,7097000,1940
blr,7745000,1950
blr,7718000,1951
blr,7711000,1952
blr,7724000,1953
blr,7756000,1954
blr,7804000,1955
blr,7866000,1956
blr,7939000,1957
blr,8019000,1958
blr,8104000,1959
blr,8190000,1960
blr,8274000,1961
blr,8357000,1962
blr,8439000,1963
blr,8521000,1964
blr,8607000,1965
blr,8695000,1966
blr,8785000,1967
blr,8874000,1968
blr,8959000,1969
blr,9039000,1970
blr,9113000,1971
blr,9182000,1972
blr,9246000,1973
blr,9306000,1974
blr,9366000,1975
blr,9423000,1976
blr,9479000,1977
blr,9535000,1978
blr,9593000,1979
blr,9654000,1980
blr,9720000,1981
blr,9788000,1982
blr,9857000,1983
blr,9925000,1984
blr,9991000,1985
blr,10050000,1986
blr,10110000,1987
blr,10170000,1988
blr,10210000,1989
blr,10230000,1990
blr,10240000,1991
blr,10230000,1992
blr,10220000,1993
blr,10190000,1994
blr,10160000,1995
blr,10130000,1996
blr,10090000,1997
blr,10050000,1998
blr,10010000,1999
blr,9952000,2000
blr,9892000,2001
blr,9826000,2002
blr,9759000,2003
blr,9696000,2004
blr,9641000,2005
blr,9594000,2006
blr,9556000,2007
blr,9526000,2008
blr,9505000,2009
blr,9492000,2010
blr,9488000,2011
blr,9491000,2012
blr,9497000,2013
blr,9500000,2014
blr,9496000,2015
bel,3138000,1800
bel,3284000,1810
bel,3476000,1820
bel,3752000,1830
bel,4087000,1840
bel,4426000,1850
bel,4753000,1860
bel,5111000,1870
bel,5572000,1880
bel,6125000,1890
bel,6762000,1900
bel,7493000,1910
bel,7555000,1920
bel,8071000,1930
bel,8331000,1940
bel,8628000,1950
bel,8674000,1951
bel,8721000,1952
bel,8770000,1953
bel,8820000,1954
bel,8871000,1955
bel,8922000,1956
bel,8974000,1957
bel,9028000,1958
bel,9083000,1959
bel,9141000,1960
bel,9200000,1961
bel,9262000,1962
bel,9323000,1963
bel,9383000,1964
bel,9440000,1965
bel,9494000,1966
bel,9544000,1967
bel,9589000,1968
bel,9630000,1969
bel,9664000,1970
bel,9693000,1971
bel,9716000,1972
bel,9734000,1973
bel,9752000,1974
bel,9769000,1975
bel,9788000,1976
bel,9807000,1977
bel,9826000,1978
bel,9842000,1979
bel,9856000,1980
bel,9866000,1981
bel,9873000,1982
bel,9879000,1983
bel,9885000,1984
bel,9893000,1985
bel,9904000,1986
bel,9916000,1987
bel,9932000,1988
bel,9952000,1989
bel,9978000,1990
bel,10010000,1991
bel,10050000,1992
bel,10090000,1993
bel,10130000,1994
bel,10160000,1995
bel,10190000,1996
bel,10200000,1997
bel,10220000,1998
bel,10240000,1999
bel,10270000,2000
bel,10310000,2001
bel,10360000,2002
bel,10430000,2003
bel,10490000,2004
bel,10560000,2005
bel,10630000,2006
bel,10700000,2007
bel,10780000,2008
bel,10850000,2009
bel,10930000,2010
bel,11010000,2011
bel,11080000,2012
bel,11150000,2013
bel,11230000,2014
bel,11300000,2015
blz,25530,1800
blz,25530,1810
blz,25560,1820
blz,25640,1830
blz,25760,1840
blz,25870,1850
blz,25760,1860
blz,25740,1870
blz,27120,1880
blz,30750,1890
blz,36110,1900
blz,39790,1910
blz,44560,1920
blz,50460,1930
blz,55770,1940
blz,68920,1950
blz,71240,1951
blz,73430,1952
blz,75550,1953
blz,77690,1954
blz,79870,1955
blz,82140,1956
blz,84500,1957
blz,86960,1958
blz,89480,1959
blz,92070,1960
blz,94700,1961
blz,97390,1962
blz,100200,1963
blz,103100,1964
blz,106100,1965
blz,109300,1966
blz,112700,1967
blz,116100,1968
blz,119300,1969
blz,122200,1970
blz,124800,1971
blz,127100,1972
blz,129300,1973
blz,131300,1974
blz,133300,1975
blz,135100,1976
blz,137000,1977
blz,139000,1978
blz,141300,1979
blz,144200,1980
blz,147600,1981
blz,151500,1982
blz,155800,1983
blz,160300,1984
blz,164900,1985
blz,169600,1986
blz,174300,1987
blz,179000,1988
blz,183500,1989
blz,187600,1990
blz,191100,1991
blz,194300,1992
blz,197600,1993
blz,201700,1994
blz,207000,1995
blz,213700,1996
blz,221600,1997
blz,230300,1998
blz,239000,1999
blz,247300,2000
blz,255000,2001
blz,262200,2002
blz,269100,2003
blz,276100,2004
blz,283300,2005
blz,290800,2006
blz,298400,2007
blz,306200,2008
blz,313900,2009
blz,321600,2010
blz,329200,2011
blz,336700,2012
blz,344200,2013
blz,351700,2014
blz,359300,2015
ben,636600,1800
ben,636600,1810
ben,653300,1820
ben,702800,1830
ben,774700,1840
ben,853800,1850
ben,941500,1860
ben,1038000,1870
ben,1144000,1880
ben,1261000,1890
ben,1390000,1900
ben,1532000,1910
ben,1689000,1920
ben,1862000,1930
ben,2052000,1940
ben,2255000,1950
ben,2258000,1951
ben,2264000,1952
ben,2274000,1953
ben,2287000,1954
ben,2304000,1955
ben,2323000,1956
ben,2346000,1957
ben,2371000,1958
ben,2400000,1959
ben,2432000,1960
ben,2466000,1961
ben,2503000,1962
ben,2543000,1963
ben,2586000,1964
ben,2632000,1965
ben,2681000,1966
ben,2733000,1967
ben,2789000,1968
ben,2847000,1969
ben,2908000,1970
ben,2972000,1971
ben,3039000,1972
ben,3110000,1973
ben,3185000,1974
ben,3263000,1975
ben,3346000,1976
ben,3432000,1977
ben,3523000,1978
ben,3619000,1979
ben,3718000,1980
ben,3822000,1981
ben,3931000,1982
ben,4045000,1983
ben,4164000,1984
ben,4287000,1985
ben,4414000,1986
ben,4546000,1987
ben,4685000,1988
ben,4836000,1989
ben,5001000,1990
ben,5183000,1991
ben,5378000,1992
ben,5582000,1993
ben,5787000,1994
ben,5986000,1995
ben,6176000,1996
ben,6361000,1997
ben,6546000,1998
ben,6740000,1999
ben,6949000,2000
ben,7175000,2001
ben,7415000,2002
ben,7666000,2003
ben,7923000,2004
ben,8182000,2005
ben,8444000,2006
ben,8708000,2007
ben,8974000,2008
ben,9241000,2009
ben,9510000,2010
ben,9779000,2011
ben,10050000,2012
ben,10320000,2013
ben,10600000,2014
ben,10880000,2015
bmu,9692,1800
bmu,9831,1810
bmu,9808,1820
bmu,9315,1830
bmu,9557,1840
bmu,10790,1850
bmu,11680,1860
bmu,12410,1870
bmu,13620,1880
bmu,15070,1890
bmu,17500,1900
bmu,18910,1910
bmu,19910,1920
bmu,27100,1930
bmu,31550,1940
bmu,37260,1950
bmu,37820,1951
bmu,38470,1952
bmu,39200,1953
bmu,39960,1954
bmu,40760,1955
bmu,41570,1956
bmu,42390,1957
bmu,43230,1958
bmu,44080,1959
bmu,44950,1960
bmu,45830,1961
bmu,46720,1962
bmu,47600,1963
bmu,48440,1964
bmu,49210,1965
bmu,49920,1966
bmu,50560,1967
bmu,51150,1968
bmu,51720,1969
bmu,52290,1970
bmu,52860,1971
bmu,53430,1972
bmu,53980,1973
bmu,54510,1974
bmu,54990,1975
bmu,55440,1976
bmu,55850,1977
bmu,56240,1978
bmu,56610,1979
bmu,56990,1980
bmu,57370,1981
bmu,57750,1982
bmu,58140,1983
bmu,58530,1984
bmu,58920,1985
bmu,59320,1986
bmu,59730,1987
bmu,60140,1988
bmu,60540,1989
bmu,60930,1990
bmu,61310,1991
bmu,61680,1992
bmu,62040,1993
bmu,62370,1994
bmu,62690,1995
bmu,62990,1996
bmu,63260,1997
bmu,63510,1998
bmu,63770,1999
bmu,64040,2000
bmu,64320,2001
bmu,64610,2002
bmu,64880,2003
bmu,65060,2004
bmu,65120,2005
bmu,65060,2006
bmu,64890,2007
bmu,64630,2008
bmu,64310,2009
bmu,63950,2010
bmu,63580,2011
bmu,63180,2012
bmu,62770,2013
bmu,62380,2014
bmu,62000,2015
btn,89990,1800
btn,89990,1810
btn,91140,1820
btn,94470,1830
btn,99140,1840
btn,104000,1850
btn,109800,1860
btn,115900,1870
btn,122300,1880
btn,129100,1890
btn,136200,1900
btn,143800,1910
btn,151400,1920
btn,158900,1930
btn,166800,1940
btn,176800,1950
btn,181500,1951
btn,186200,1952
btn,190800,1953
btn,195400,1954
btn,200100,1955
btn,204700,1956
btn,209400,1957
btn,214200,1958
btn,219100,1959
btn,224100,1960
btn,229300,1961
btn,234700,1962
btn,240400,1963
btn,246300,1964
btn,252600,1965
btn,259300,1966
btn,266300,1967
btn,273900,1968
btn,282200,1969
btn,291500,1970
btn,301700,1971
btn,312700,1972
btn,324500,1973
btn,336700,1974
btn,349100,1975
btn,361900,1976
btn,374800,1977
btn,387700,1978
btn,400400,1979
btn,412600,1980
btn,423900,1981
btn,434400,1982
btn,444800,1983
btn,456100,1984
btn,469000,1985
btn,484200,1986
btn,501000,1987
btn,517100,1988
btn,529300,1989
btn,535500,1990
btn,534700,1991
btn,528100,1992
btn,518800,1993
btn,511400,1994
btn,508900,1995
btn,512400,1996
btn,520900,1997
btn,533500,1998
btn,548400,1999
btn,564200,2000
btn,580800,2001
btn,598400,2002
btn,616500,2003
btn,634200,2004
btn,651200,2005
btn,666900,2006
btn,681500,2007
btn,695000,2008
btn,707800,2009
btn,720200,2010
btn,732200,2011
btn,743700,2012
btn,754600,2013
btn,765000,2014
btn,774800,2015
bol,1100000,1800
bol,1100000,1810
bol,1122000,1820
bol,1186000,1830
bol,1277000,1840
bol,1363000,1850
bol,1454000,1860
bol,1538000,1870
bol,1626000,1880
bol,1719000,1890
bol,1826000,1900
bol,1994000,1910
bol,2334000,1920
bol,2625000,1930
bol,2945000,1940
bol,3090000,1950
bol,3140000,1951
bol,3193000,1952
bol,3248000,1953
bol,3306000,1954
bol,3365000,1955
bol,3427000,1956
bol,3491000,1957
bol,3556000,1958
bol,3624000,1959
bol,3693000,1960
bol,3765000,1961
bol,3838000,1962
bol,3913000,1963
bol,3991000,1964
bol,4071000,1965
bol,4153000,1966
bol,4237000,1967
bol,4324000,1968
bol,4414000,1969
bol,4506000,1970
bol,4601000,1971
bol,4698000,1972
bol,4799000,1973
bol,4902000,1974
bol,5009000,1975
bol,5120000,1976
bol,5234000,1977
bol,5350000,1978
bol,5469000,1979
bol,5590000,1980
bol,5712000,1981
bol,5835000,1982
bol,5960000,1983
bol,6085000,1984
bol,6212000,1985
bol,6338000,1986
bol,6465000,1987
bol,6593000,1988
bol,6723000,1989
bol,6856000,1990
bol,6993000,1991
bol,7132000,1992
bol,7274000,1993
bol,7419000,1994
bol,7567000,1995
bol,7717000,1996
bol,7871000,1997
bol,8026000,1998
bol,8183000,1999
bol,8340000,2000
bol,8496000,2001
bol,8653000,2002
bol,8810000,2003
bol,8968000,2004
bol,9125000,2005
bol,9283000,2006
bol,9441000,2007
bol,9600000,2008
bol,9759000,2009
bol,9918000,2010
bol,10080000,2011
bol,10240000,2012
bol,10400000,2013
bol,10560000,2014
bol,10720000,2015
bih,851800,1800
bih,851800,1810
bih,872000,1820
bih,931100,1830
bih,1016000,1840
bih,1109000,1850
bih,1210000,1860
bih,1320000,1870
bih,1439000,1880
bih,1569000,1890
bih,1712000,1900
bih,1867000,1910
bih,2037000,1920
bih,2223000,1930
bih,2427000,1940
bih,2661000,1950
bih,2710000,1951
bih,2763000,1952
bih,2819000,1953
bih,2876000,1954
bih,2932000,1955
bih,2987000,1956
bih,3042000,1957
bih,3098000,1958
bih,3155000,1959
bih,3215000,1960
bih,3277000,1961
bih,3342000,1962
bih,3406000,1963
bih,3468000,1964
bih,3525000,1965
bih,3575000,1966
bih,3620000,1967
bih,3662000,1968
bih,3703000,1969
bih,3746000,1970
bih,3791000,1971
bih,3838000,1972
bih,3885000,1973
bih,3930000,1974
bih,3972000,1975
bih,4008000,1976
bih,4042000,1977
bih,4073000,1978
bih,4107000,1979
bih,4145000,1980
bih,4185000,1981
bih,4227000,1982
bih,4271000,1983
bih,4318000,1984
bih,4370000,1985
bih,4428000,1986
bih,4492000,1987
bih,4543000,1988
bih,4559000,1989
bih,4527000,1990
bih,4438000,1991
bih,4301000,1992
bih,4141000,1993
bih,3992000,1994
bih,3879000,1995
bih,3811000,1996
bih,3779000,1997
bih,3776000,1998
bih,3784000,1999
bih,3793000,2000
bih,3800000,2001
bih,3808000,2002
bih,3817000,2003
bih,3826000,2004
bih,3833000,2005
bih,3839000,2006
bih,3840000,2007
bih,3840000,2008
bih,3838000,2009
bih,3835000,2010
bih,3832000,2011
bih,3828000,2012
bih,3824000,2013
bih,3818000,2014
bih,3810000,2015
bwa,121000,1800
bwa,121000,1810
bwa,121000,1820
bwa,121000,1830
bwa,121000,1840
bwa,121000,1850
bwa,121300,1860
bwa,121600,1870
bwa,121900,1880
bwa,122200,1890
bwa,122600,1900
bwa,126700,1910
bwa,152400,1920
bwa,216800,1930
bwa,282200,1940
bwa,412500,1950
bwa,425300,1951
bwa,437200,1952
bwa,448400,1953
bwa,459200,1954
bwa,469700,1955
bwa,480000,1956
bwa,490400,1957
bwa,501100,1958
bwa,512300,1959
bwa,524000,1960
bwa,536600,1961
bwa,550000,1962
bwa,564300,1963
bwa,579600,1964
bwa,595700,1965
bwa,613000,1966
bwa,631300,1967
bwa,650700,1968
bwa,671300,1969
bwa,693000,1970
bwa,715800,1971
bwa,739800,1972
bwa,765200,1973
bwa,792500,1974
bwa,822000,1975
bwa,853900,1976
bwa,887800,1977
bwa,923300,1978
bwa,959700,1979
bwa,996300,1980
bwa,1033000,1981
bwa,1070000,1982
bwa,1107000,1983
bwa,1145000,1984
bwa,1183000,1985
bwa,1222000,1986
bwa,1261000,1987
bwa,1300000,1988
bwa,1340000,1989
bwa,1380000,1990
bwa,1420000,1991
bwa,1460000,1992
bwa,1500000,1993
bwa,1539000,1994
bwa,1576000,1995
bwa,1612000,1996
bwa,1646000,1997
bwa,1678000,1998
bwa,1708000,1999
bwa,1737000,2000
bwa,1763000,2001
bwa,1787000,2002
bwa,1810000,2003
bwa,1836000,2004
bwa,1864000,2005
bwa,1896000,2006
bwa,1930000,2007
bwa,1968000,2008
bwa,2007000,2009
bwa,2048000,2010
bwa,2090000,2011
bwa,2133000,2012
bwa,2177000,2013
bwa,2220000,2014
bwa,2262000,2015
bra,3640000,1800
bra,4059000,1810
bra,4582000,1820
bra,5301000,1830
bra,6207000,1840
bra,7254000,1850
bra,8466000,1860
bra,9964000,1870
bra,11890000,1880
bra,14410000,1890
bra,18100000,1900
bra,22410000,1910
bra,27660000,1920
bra,33890000,1930
bra,41550000,1940
bra,53970000,1950
bra,55610000,1951
bra,57300000,1952
bra,59050000,1953
bra,60840000,1954
bra,62660000,1955
bra,64510000,1956
bra,66400000,1957
bra,68350000,1958
bra,70380000,1959
bra,72490000,1960
bra,74710000,1961
bra,77010000,1962
bra,79370000,1963
bra,81750000,1964
bra,84130000,1965
bra,86490000,1966
bra,88850000,1967
bra,91210000,1968
bra,93590000,1969
bra,95980000,1970
bra,98400000,1971
bra,100800000,1972
bra,103300000,1973
bra,105800000,1974
bra,108400000,1975
bra,111100000,1976
bra,113800000,1977
bra,116500000,1978
bra,119300000,1979
bra,122200000,1980
bra,125100000,1981
bra,128100000,1982
bra,131000000,1983
bra,134000000,1984
bra,136800000,1985
bra,139700000,1986
bra,142400000,1987
bra,145200000,1988
bra,147800000,1989
bra,150400000,1990
bra,152900000,1991
bra,155400000,1992
bra,157800000,1993
bra,160300000,1994
bra,162800000,1995
bra,165300000,1996
bra,167900000,1997
bra,170500000,1998
bra,173200000,1999
bra,175800000,2000
bra,178400000,2001
bra,181000000,2002
bra,183600000,2003
bra,186100000,2004
bra,188500000,2005
bra,190700000,2006
bra,192800000,2007
bra,194800000,2008
bra,196700000,2009
bra,198600000,2010
bra,200500000,2011
bra,202400000,2012
bra,204300000,2013
bra,206100000,2014
bra,207800000,2015
vgb,6700,1800
vgb,6700,1810
vgb,6700,1820
vgb,6700,1830
vgb,6700,1840
vgb,6700,1850
vgb,6709,1860
vgb,6403,1870
vgb,5556,1880
vgb,4779,1890
vgb,4934,1900
vgb,5543,1910
vgb,5192,1920
vgb,5613,1930
vgb,6184,1940
vgb,7441,1950
vgb,7509,1951
vgb,7561,1952
vgb,7605,1953
vgb,7645,1954
vgb,7685,1955
vgb,7730,1956
vgb,7785,1957
vgb,7852,1958
vgb,7935,1959
vgb,8036,1960
vgb,8157,1961
vgb,8298,1962
vgb,8455,1963
vgb,8628,1964
vgb,8813,1965
vgb,9009,1966
vgb,9214,1967
vgb,9422,1968
vgb,9620,1969
vgb,9802,1970
vgb,9969,1971
vgb,10120,1972
vgb,10260,1973
vgb,10380,1974
vgb,10480,1975
vgb,10540,1976
vgb,10600,1977
vgb,10660,1978
vgb,10790,1979
vgb,11000,1980
vgb,11320,1981
vgb,11720,1982
vgb,12190,1983
vgb,12730,1984
vgb,13310,1985
vgb,13930,1986
vgb,14600,1987
vgb,15260,1988
vgb,15900,1989
vgb,16460,1990
vgb,16940,1991
vgb,17340,1992
vgb,17700,1993
vgb,18050,1994
vgb,18420,1995
vgb,18830,1996
vgb,19270,1997
vgb,19730,1998
vgb,20190,1999
vgb,20640,2000
vgb,21090,2001
vgb,21530,2002
vgb,22000,2003
vgb,22540,2004
vgb,23170,2005
vgb,23910,2006
vgb,24740,2007
vgb,25600,2008
vgb,26450,2009
vgb,27220,2010
vgb,27910,2011
vgb,28510,2012
vgb,29060,2013
vgb,29580,2014
vgb,30120,2015
brn,2128,1800
brn,2128,1810
brn,2251,1820
brn,2632,1830
brn,3231,1840
brn,3966,1850
brn,4866,1860
brn,6184,1870
brn,8250,1880
brn,11270,1890
brn,15510,1900
brn,21180,1910
brn,25460,1920
brn,29450,1930
brn,35620,1940
brn,48000,1950
brn,50970,1951
brn,53930,1952
brn,56960,1953
brn,60100,1954
brn,63400,1955
brn,66860,1956
brn,70460,1957
brn,74190,1958
brn,77990,1959
brn,81820,1960
brn,85690,1961
brn,89600,1962
brn,93650,1963
brn,97930,1964
brn,102500,1965
brn,107400,1966
brn,112700,1967
brn,118200,1968
brn,123900,1969
brn,129700,1970
brn,135700,1971
brn,141800,1972
brn,148100,1973
brn,154400,1974
brn,160800,1975
brn,167300,1976
brn,173800,1977
brn,180400,1978
brn,186800,1979
brn,193100,1980
brn,199100,1981
brn,205100,1982
brn,210900,1983
brn,216900,1984
brn,223000,1985
brn,229400,1986
brn,236000,1987
brn,242800,1988
brn,249700,1989
brn,256900,1990
brn,264400,1991
brn,272000,1992
brn,279700,1993
brn,287400,1994
brn,295000,1995
brn,302400,1996
brn,309700,1997
brn,316900,1998
brn,323800,1999
brn,330600,2000
brn,337100,2001
brn,343400,2002
brn,349600,2003
brn,355700,2004
brn,361900,2005
brn,368200,2006
brn,374500,2007
brn,380800,2008
brn,387100,2009
brn,393300,2010
brn,399400,2011
brn,405500,2012
brn,411500,2013
brn,417400,2014
brn,423200,2015
bgr,1992000,1800
bgr,2088000,1810
bgr,2187000,1820
bgr,2288000,1830
bgr,2392000,1840
bgr,2482000,1850
bgr,2543000,1860
bgr,2678000,1870
bgr,2994000,1880
bgr,3454000,1890
bgr,3992000,1900
bgr,4531000,1910
bgr,5086000,1920
bgr,6034000,1930
bgr,6672000,1940
bgr,7251000,1950
bgr,7304000,1951
bgr,7360000,1952
bgr,7419000,1953
bgr,7479000,1954
bgr,7541000,1955
bgr,7604000,1956
bgr,7668000,1957
bgr,7733000,1958
bgr,7799000,1959
bgr,7866000,1960
bgr,7935000,1961
bgr,8004000,1962
bgr,8073000,1963
bgr,8141000,1964
bgr,8207000,1965
bgr,8269000,1966
bgr,8329000,1967
bgr,8386000,1968
bgr,8441000,1969
bgr,8495000,1970
bgr,8547000,1971
bgr,8597000,1972
bgr,8644000,1973
bgr,8688000,1974
bgr,8727000,1975
bgr,8761000,1976
bgr,8790000,1977
bgr,8816000,1978
bgr,8840000,1979
bgr,8865000,1980
bgr,8891000,1981
bgr,8917000,1982
bgr,8939000,1983
bgr,8955000,1984
bgr,8960000,1985
bgr,8957000,1986
bgr,8944000,1987
bgr,8919000,1988
bgr,8878000,1989
bgr,8821000,1990
bgr,8745000,1991
bgr,8654000,1992
bgr,8552000,1993
bgr,8452000,1994
bgr,8358000,1995
bgr,8275000,1996
bgr,8200000,1997
bgr,8132000,1998
bgr,8066000,1999
bgr,8001000,2000
bgr,7934000,2001
bgr,7869000,2002
bgr,7805000,2003
bgr,7743000,2004
bgr,7683000,2005
bgr,7625000,2006
bgr,7568000,2007
bgr,7514000,2008
bgr,7460000,2009
bgr,7407000,2010
bgr,7355000,2011
bgr,7304000,2012
bgr,7253000,2013
bgr,7201000,2014
bgr,7150000,2015
bfa,1665000,1800
bfa,1665000,1810
bfa,1698000,1820
bfa,1793000,1830
bfa,1928000,1840
bfa,2073000,1850
bfa,2229000,1860
bfa,2397000,1870
bfa,2577000,1880
bfa,2769000,1890
bfa,2978000,1900
bfa,3201000,1910
bfa,3442000,1920
bfa,3702000,1930
bfa,3981000,1940
bfa,4284000,1950
bfa,4324000,1951
bfa,4367000,1952
bfa,4413000,1953
bfa,4463000,1954
bfa,4517000,1955
bfa,4575000,1956
bfa,4636000,1957
bfa,4699000,1958
bfa,4764000,1959
bfa,4829000,1960
bfa,4895000,1961
bfa,4960000,1962
bfa,5028000,1963
bfa,5099000,1964
bfa,5175000,1965
bfa,5256000,1966
bfa,5343000,1967
bfa,5434000,1968
bfa,5528000,1969
bfa,5625000,1970
bfa,5723000,1971
bfa,5825000,1972
bfa,5930000,1973
bfa,6040000,1974
bfa,6155000,1975
bfa,6274000,1976
bfa,6399000,1977
bfa,6531000,1978
bfa,6672000,1979
bfa,6823000,1980
bfa,6985000,1981
bfa,7158000,1982
bfa,7341000,1983
bfa,7531000,1984
bfa,7728000,1985
bfa,7931000,1986
bfa,8140000,1987
bfa,8356000,1988
bfa,8580000,1989
bfa,8811000,1990
bfa,9050000,1991
bfa,9297000,1992
bfa,9552000,1993
bfa,9817000,1994
bfa,10090000,1995
bfa,10370000,1996
bfa,10670000,1997
bfa,10970000,1998
bfa,11280000,1999
bfa,11610000,2000
bfa,11940000,2001
bfa,12290000,2002
bfa,12650000,2003
bfa,13030000,2004
bfa,13420000,2005
bfa,13830000,2006
bfa,14260000,2007
bfa,14710000,2008
bfa,15170000,2009
bfa,15630000,2010
bfa,16110000,2011
bfa,16590000,2012
bfa,17080000,2013
bfa,17590000,2014
bfa,18110000,2015
bdi,899100,1800
bdi,899100,1810
bdi,917800,1820
bdi,972400,1830
bdi,1051000,1840
bdi,1135000,1850
bdi,1215000,1860
bdi,1299000,1870
bdi,1390000,1880
bdi,1486000,1890
bdi,1589000,1900
bdi,1700000,1910
bdi,1824000,1920
bdi,1970000,1930
bdi,2129000,1940
bdi,2309000,1950
bdi,2359000,1951
bdi,2404000,1952
bdi,2446000,1953
bdi,2488000,1954
bdi,2532000,1955
bdi,2578000,1956
bdi,2628000,1957
bdi,2680000,1958
bdi,2733000,1959
bdi,2787000,1960
bdi,2840000,1961
bdi,2895000,1962
bdi,2951000,1963
bdi,3012000,1964
bdi,3079000,1965
bdi,3154000,1966
bdi,3235000,1967
bdi,3317000,1968
bdi,3393000,1969
bdi,3457000,1970
bdi,3508000,1971
bdi,3547000,1972
bdi,3583000,1973
bdi,3624000,1974
bdi,3677000,1975
bdi,3745000,1976
bdi,3825000,1977
bdi,3918000,1978
bdi,4019000,1979
bdi,4127000,1980
bdi,4240000,1981
bdi,4359000,1982
bdi,4487000,1983
bdi,4625000,1984
bdi,4774000,1985
bdi,4936000,1986
bdi,5109000,1987
bdi,5284000,1988
bdi,5454000,1989
bdi,5613000,1990
bdi,5759000,1991
bdi,5895000,1992
bdi,6020000,1993
bdi,6134000,1994
bdi,6239000,1995
bdi,6333000,1996
bdi,6420000,1997
