old_version_of_income_per_person_version_8,geo,time
6693.0,blr,1991
6014.0,blr,1992
5528.0,blr,1993
4869.0,blr,1994
4356.0,blr,1995
4475.0,blr,1996
4988.0,blr,1997
5412.0,blr,1998
5602.0,blr,1999
5936.0,blr,2000
6225.0,blr,2001
6546.0,blr,2002
7000.0,blr,2003
7807.0,blr,2004
8541.0,blr,2005
9431.0,blr,2006
10270.0,blr,2007
11320.0,blr,2008
11570.0,blr,2009
1530.0,bel,1800
1566.0,bel,1820
1608.0,bel,1830
2012.0,bel,1846
2093.0,bel,1847
2083.0,bel,1848
2127.0,bel,1849
2195.0,bel,1850
2241.0,bel,1851
2287.0,bel,1852
2332.0,bel,1853
2461.0,bel,1854
2463.0,bel,1855
2581.0,bel,1856
2631.0,bel,1857
2631.0,bel,1858
2614.0,bel,1859
2728.0,bel,1860
2749.0,bel,1861
2802.0,bel,1862
2862.0,bel,1863
2936.0,bel,1864
2915.0,bel,1865
2980.0,bel,1866
2974.0,bel,1867
3060.0,bel,1868
3171.0,bel,1869
3206.0,bel,1870
3195.0,bel,1871
3365.0,bel,1872
3361.0,bel,1873
3444.0,bel,1874
3409.0,bel,1875
3426.0,bel,1876
3438.0,bel,1877
3507.0,bel,1878
3511.0,bel,1879
3655.0,bel,1880
3661.0,bel,1881
3741.0,bel,1882
3751.0,bel,1883
3741.0,bel,1884
3743.0,bel,1885
3762.0,bel,1886
3878.0,bel,1887
3874.0,bel,1888
4032.0,bel,1889
4092.0,bel,1890
4052.0,bel,1891
4108.0,bel,1892
4125.0,bel,1893
4140.0,bel,1894
4192.0,bel,1895
4241.0,bel,1896
4283.0,bel,1897
4317.0,bel,1898
4367.0,bel,1899
4457.0,bel,1900
4443.0,bel,1901
4467.0,bel,1902
4507.0,bel,1903
4566.0,bel,1904
4639.0,bel,1905
4682.0,bel,1906
4700.0,bel,1907
4701.0,bel,1908
4747.0,bel,1909
4858.0,bel,1910
4960.0,bel,1911
5030.0,bel,1912
5046.0,bel,1913
3696.0,bel,1914
3028.0,bel,1915
3389.0,bel,1916
2822.0,bel,1917
2636.0,bel,1918
3249.0,bel,1919
4907.0,bel,1920
5167.0,bel,1921
5514.0,bel,1922
5865.0,bel,1923
6124.0,bel,1924
6131.0,bel,1925
6209.0,bel,1926
6183.0,bel,1927
6599.0,bel,1928
6763.0,bel,1929
6865.0,bel,1930
6615.0,bel,1931
6292.0,bel,1932
6216.0,bel,1933
6064.0,bel,1934
6335.0,bel,1935
6530.0,bel,1936
6834.0,bel,1937
6698.0,bel,1938
6424.0,bel,1939
5273.0,bel,1940
4502.0,bel,1941
4618.0,bel,1942
3741.0,bel,1943
3794.0,bel,1944
4049.0,bel,1945
6372.0,bel,1946
7176.0,bel,1947
7533.0,bel,1948
7749.0,bel,1949
7990.0,bel,1950
8393.0,bel,1951
8343.0,bel,1952
8645.0,bel,1953
8950.0,bel,1954
9245.0,bel,1955
9529.0,bel,1956
9715.0,bel,1957
9477.0,bel,1958
9675.0,bel,1959
10080.0,bel,1960
10510.0,bel,1961
10990.0,bel,1962
11400.0,bel,1963
12090.0,bel,1964
12410.0,bel,1965
12720.0,bel,1966
13150.0,bel,1967
13650.0,bel,1968
14520.0,bel,1969
15380.0,bel,1970
15900.0,bel,1971
16670.0,bel,1972
17640.0,bel,1973
18330.0,bel,1974
18030.0,bel,1975
19020.0,bel,1976
19120.0,bel,1977
19650.0,bel,1978
20090.0,bel,1979
20970.0,bel,1980
20700.0,bel,1981
20980.0,bel,1982
20980.0,bel,1983
21500.0,bel,1984
21710.0,bel,1985
22020.0,bel,1986
22530.0,bel,1987
23560.0,bel,1988
24270.0,bel,1989
24930.0,bel,1990
25290.0,bel,1991
25580.0,bel,1992
25230.0,bel,1993
25950.0,bel,1994
26480.0,bel,1995
26730.0,bel,1996
27560.0,bel,1997
28030.0,bel,1998
28940.0,bel,1999
29940.0,bel,2000
30090.0,bel,2001
30490.0,bel,2002
30740.0,bel,2003
31600.0,bel,2004
32080.0,bel,2005
32740.0,bel,2006
33450.0,bel,2007
33490.0,bel,2008
32260.0,bel,2009
543.0,blz,1800
543.0,blz,1820
1002.0,blz,1913
1731.0,blz,1950
1868.0,blz,1960
1893.0,blz,1961
1916.0,blz,1962
1941.0,blz,1963
1972.0,blz,1964
2009.0,blz,1965
2049.0,blz,1966
2099.0,blz,1967
2206.0,blz,1968
2275.0,blz,1969
2345.0,blz,1970
2403.0,blz,1971
2617.0,blz,1972
2725.0,blz,1973
3051.0,blz,1974
3105.0,blz,1975
3040.0,blz,1976
3159.0,blz,1977
3319.0,blz,1978
3472.0,blz,1979
3894.0,blz,1980
3841.0,blz,1981
3732.0,blz,1982
3580.0,blz,1983
3538.0,blz,1984
3485.0,blz,1985
3555.0,blz,1986
3845.0,blz,1987
4093.0,blz,1988
4543.0,blz,1989
4871.0,blz,1990
5298.0,blz,1991
5781.0,blz,1992
5959.0,blz,1993
5806.0,blz,1994
5677.0,blz,1995
5633.0,blz,1996
5632.0,blz,1997
5632.0,blz,1998
5992.0,blz,1999
6545.0,blz,2000
6669.0,blz,2001
6800.0,blz,2002
7204.0,blz,2003
7301.0,blz,2004
7290.0,blz,2005
7393.0,blz,2006
7251.0,blz,2007
7298.0,blz,2008
6998.0,blz,2009
553.7,ben,1800
553.7,ben,1820
855.5,ben,1913
1104.0,ben,1950
1084.0,ben,1951
1063.0,ben,1952
1013.0,ben,1953
1021.0,ben,1954
1001.0,ben,1955
980.1,ben,1956
959.6,ben,1957
974.0,ben,1958
988.9,ben,1959
996.9,ben,1960
1006.0,ben,1961
949.5,ben,1962
970.3,ben,1963
1012.0,ben,1964
1039.0,ben,1965
1052.0,ben,1966
1036.0,ben,1967
1049.0,ben,1968
1053.0,ben,1969
1047.0,ben,1970
1025.0,ben,1971
1086.0,ben,1972
1082.0,ben,1973
973.6,ben,1974
988.0,ben,1975
1002.0,ben,1976
1029.0,ben,1977
1032.0,ben,1978
1083.0,ben,1979
1154.0,ben,1980
1187.0,ben,1981
1278.0,ben,1982
1187.0,ben,1983
1244.0,ben,1984
1297.0,ben,1985
1285.0,ben,1986
1226.0,ben,1987
1223.0,ben,1988
1158.0,ben,1989
1165.0,ben,1990
1182.0,ben,1991
1191.0,ben,1992
1178.0,ben,1993
1169.0,ben,1994
1177.0,ben,1995
1202.0,ben,1996
1233.0,ben,1997
1252.0,ben,1998
1273.0,ben,1999
1308.0,ben,2000
1333.0,ben,2001
1373.0,ben,2002
1386.0,ben,2003
1389.0,ben,2004
1390.0,ben,2005
1403.0,ben,2006
1428.0,ben,2007
1459.0,ben,2008
1458.0,ben,2009
1668.0,bmu,1800
1668.0,bmu,1820
3077.0,bmu,1913
15220.0,bmu,1950
26180.0,bmu,1960
26740.0,bmu,1961
27280.0,bmu,1962
26930.0,bmu,1963
29190.0,bmu,1964
29850.0,bmu,1965
33530.0,bmu,1966
37250.0,bmu,1967
37320.0,bmu,1968
37890.0,bmu,1969
39550.0,bmu,1970
40490.0,bmu,1971
40820.0,bmu,1972
41020.0,bmu,1973
41010.0,bmu,1974
42200.0,bmu,1975
44360.0,bmu,1976
44710.0,bmu,1977
45420.0,bmu,1978
48760.0,bmu,1979
49680.0,bmu,1980
46670.0,bmu,1981
47350.0,bmu,1982
47290.0,bmu,1983
45650.0,bmu,1984
48380.0,bmu,1985
49850.0,bmu,1986
51510.0,bmu,1987
51380.0,bmu,1988
51040.0,bmu,1989
48920.0,bmu,1990
49400.0,bmu,1991
47090.0,bmu,1992
49050.0,bmu,1993
49090.0,bmu,1994
52260.0,bmu,1995
53520.0,bmu,1996
55330.0,bmu,1997
56950.0,bmu,1998
58650.0,bmu,1999
60170.0,bmu,2000
59940.0,bmu,2001
63470.0,bmu,2002
65060.0,bmu,2003
67090.0,bmu,2004
69920.0,bmu,2005
73550.0,bmu,2006
76750.0,bmu,2007
79930.0,bmu,2008
539.6,btn,1800
539.6,btn,1820
683.5,btn,1950
835.9,btn,1970
828.3,btn,1971
807.6,btn,1972
789.3,btn,1973
799.5,btn,1974
745.3,btn,1975
783.5,btn,1976
816.3,btn,1977
845.5,btn,1978
858.1,btn,1979
874.6,btn,1980
948.7,btn,1981
946.8,btn,1982
999.7,btn,1983
1036.0,btn,1984
1065.0,btn,1985
1178.0,btn,1986
1494.0,btn,1987
1535.0,btn,1988
1615.0,btn,1989
1782.0,btn,1990
1805.0,btn,1991
1904.0,btn,1992
1989.0,btn,1993
2149.0,btn,1994
2317.0,btn,1995
2456.0,btn,1996
2562.0,btn,1997
2656.0,btn,1998
2790.0,btn,1999
2922.0,btn,2000
3046.0,btn,2001
3256.0,btn,2002
3406.0,btn,2003
3546.0,btn,2004
3694.0,btn,2005
3845.0,btn,2006
4521.0,btn,2007
4671.0,btn,2008
5054.0,btn,2009
695.1,bol,1800
695.1,bol,1820
2228.0,bol,1945
2242.0,bol,1946
2255.0,bol,1947
2277.0,bol,1948
2298.0,bol,1949
2531.0,bol,1950
2654.0,bol,1951
2677.0,bol,1952
2373.0,bol,1953
2372.0,bol,1954
2444.0,bol,1955
2249.0,bol,1956
2128.0,bol,1957
2131.0,bol,1958
2077.0,bol,1959
2118.0,bol,1960
2113.0,bol,1961
2181.0,bol,1962
2268.0,bol,1963
2323.0,bol,1964
2381.0,bol,1965
2493.0,bol,1966
2587.0,bol,1967
2741.0,bol,1968
2795.0,bol,1969
2869.0,bol,1970
2906.0,bol,1971
2980.0,bol,1972
3107.0,bol,1973
3188.0,bol,1974
3317.0,bol,1975
3490.0,bol,1976
3548.0,bol,1977
3579.0,bol,1978
3496.0,bol,1979
3391.0,bol,1980
3358.0,bol,1981
3157.0,bol,1982
2966.0,bol,1983
2945.0,bol,1984
2875.0,bol,1985
2735.0,bol,1986
2754.0,bol,1987
2801.0,bol,1988
2819.0,bol,1989
2897.0,bol,1990
2982.0,bol,1991
2962.0,bol,1992
3015.0,bol,1993
3089.0,bol,1994
3165.0,bol,1995
3234.0,bol,1996
3326.0,bol,1997
3430.0,bol,1998
3378.0,bol,1999
3395.0,bol,2000
3390.0,bol,2001
3413.0,bol,2002
3451.0,bol,2003
3529.0,bol,2004
3618.0,bol,2005
3713.0,bol,2006
3803.0,bol,2007
3956.0,bol,2008
4007.0,bol,2009
490.8,bih,1800
501.1,bih,1820
402.6,bih,1870
566.6,bih,1890
606.3,bih,1900
710.4,bih,1910
710.4,bih,1913
693.1,bih,1920
700.0,bih,1921
710.3,bih,1922
736.7,bih,1923
778.4,bih,1924
805.1,bih,1925
849.2,bih,1926
823.6,bih,1927
883.4,bih,1928
916.9,bih,1929
886.2,bih,1930
847.4,bih,1931
758.0,bih,1932
770.9,bih,1933
788.6,bih,1934
766.1,bih,1935
853.7,bih,1936
856.0,bih,1937
911.7,bih,1938
948.9,bih,1939
884.2,bih,1947
1041.0,bih,1948
1128.0,bih,1949
1042.0,bih,1950
1069.0,bih,1951
973.5,bih,1952
1104.0,bih,1953
1151.0,bih,1954
1208.0,bih,1955
1171.0,bih,1956
1354.0,bih,1957
1398.0,bih,1958
1555.0,bih,1959
1638.0,bih,1960
1695.0,bih,1961
1710.0,bih,1962
1869.0,bih,1963
2029.0,bih,1964
2064.0,bih,1965
2154.0,bih,1966
2172.0,bih,1967
2200.0,bih,1968
2426.0,bih,1969
2524.0,bih,1970
2790.0,bih,1971
2860.0,bih,1972
2931.0,bih,1973
3280.0,bih,1974
3251.0,bih,1975
3320.0,bih,1976
3528.0,bih,1977
3691.0,bih,1978
3911.0,bih,1979
4075.0,bih,1980
4123.0,bih,1981
4127.0,bih,1982
4139.0,bih,1983
4220.0,bih,1984
4232.0,bih,1985
4384.0,bih,1986
4314.0,bih,1987
4235.0,bih,1988
4163.0,bih,1989
3845.0,bih,1990
3378.0,bih,1991
2547.0,bih,1992
1896.0,bih,1993
2034.0,bih,1994
2201.0,bih,1995
3488.0,bih,1996
4766.0,bih,1997
5251.0,bih,1998
5545.0,bih,1999
5733.0,bih,2000
5881.0,bih,2001
6019.0,bih,2002
6098.0,bih,2003
6317.0,bih,2004
6506.0,bih,2005
6856.0,bih,2006
7247.0,bih,2007
7620.0,bih,2008
7342.0,bih,2009
407.4,bwa,1800
407.4,bwa,1820
629.4,bwa,1913
825.3,bwa,1950
840.9,bwa,1951
851.2,bwa,1952
865.9,bwa,1953
880.5,bwa,1954
893.6,bwa,1955
905.9,bwa,1956
918.2,bwa,1957
929.0,bwa,1958
944.1,bwa,1959
953.3,bwa,1960
971.4,bwa,1961
983.7,bwa,1962
999.7,bwa,1963
1019.0,bwa,1964
1034.0,bwa,1965
1119.0,bwa,1966
1215.0,bwa,1967
1319.0,bwa,1968
1424.0,bwa,1969
1533.0,bwa,1970
1769.0,bwa,1971
2264.0,bwa,1972
2658.0,bwa,1973
3077.0,bwa,1974
2897.0,bwa,1975
3271.0,bwa,1976
3215.0,bwa,1977
3640.0,bwa,1978
3818.0,bwa,1979
4178.0,bwa,1980
4399.0,bwa,1981
4551.0,bwa,1982
5080.0,bwa,1983
5450.0,bwa,1984
5656.0,bwa,1985
5890.0,bwa,1986
6206.0,bwa,1987
6960.0,bwa,1988
7620.0,bwa,1989
7829.0,bwa,1990
7965.0,bwa,1991
7954.0,bwa,1992
7861.0,bwa,1993
7898.0,bwa,1994
8030.0,bwa,1995
8282.0,bwa,1996
8647.0,bwa,1997
8991.0,bwa,1998
9417.0,bwa,1999
10110.0,bwa,2000
10540.0,bwa,2001
11000.0,bwa,2002
11390.0,bwa,2003
11720.0,bwa,2004
12060.0,bwa,2005
12570.0,bwa,2006
13010.0,bwa,2007
13240.0,bwa,2008
12280.0,bwa,2009
509.2,bra,1800
539.0,bra,1820
571.9,bra,1850
611.4,bra,1851
594.9,bra,1852
558.2,bra,1853
539.2,bra,1854
544.3,bra,1855
564.1,bra,1856
603.6,bra,1857
642.5,bra,1858
637.3,bra,1859
654.2,bra,1860
648.3,bra,1861
617.6,bra,1862
631.5,bra,1863
640.3,bra,1864
687.9,bra,1865
712.8,bra,1866
772.1,bra,1867
772.1,bra,1868
772.1,bra,1869
715.7,bra,1870
715.7,bra,1871
740.6,bra,1872
718.7,bra,1873
729.6,bra,1874
740.6,bra,1875
712.8,bra,1876
693.0,bra,1877
726.7,bra,1878
732.6,bra,1879
698.9,bra,1880
704.7,bra,1881
721.6,bra,1882
701.8,bra,1883
749.4,bra,1884
696.0,bra,1885
718.7,bra,1886
671.0,bra,1887
645.4,bra,1888
654.2,bra,1889
715.7,bra,1890
760.4,bra,1891
659.3,bra,1892
561.2,bra,1893
561.2,bra,1894
665.2,bra,1895
603.6,bra,1896
594.9,bra,1897
608.8,bra,1898
597.8,bra,1899
575.1,bra,1900
648.5,bra,1901
629.7,bra,1902
631.0,bra,1903
622.6,bra,1904
632.6,bra,1905
697.0,bra,1906
691.3,bra,1907
654.7,bra,1908
705.5,bra,1909
711.4,bra,1910
737.7,bra,1911
770.7,bra,1912
778.2,bra,1913
750.1,bra,1914
738.1,bra,1915
729.7,bra,1916
783.7,bra,1917
749.0,bra,1918
792.6,bra,1919
875.5,bra,1920
874.1,bra,1921
925.6,bra,1922
984.1,bra,1923
980.1,bra,1924
960.0,bra,1925
989.1,bra,1926
1076.0,bra,1927
1178.0,bra,1928
1165.0,bra,1929
1118.0,bra,1930
1057.0,bra,1931
1081.0,bra,1932
1157.0,bra,1933
1237.0,bra,1934
1250.0,bra,1935
1375.0,bra,1936
1410.0,bra,1937
1444.0,bra,1938
1450.0,bra,1939
1406.0,bra,1940
1444.0,bra,1941
1370.0,bra,1942
1457.0,bra,1943
1539.0,bra,1944
1554.0,bra,1945
1695.0,bra,1946
1694.0,bra,1947
1814.0,bra,1948
1904.0,bra,1949
1980.0,bra,1950
2020.0,bra,1951
2109.0,bra,1952
2146.0,bra,1953
2249.0,bra,1954
2379.0,bra,1955
2377.0,bra,1956
2487.0,bra,1957
2680.0,bra,1958
2862.0,bra,1959
3044.0,bra,1960
3214.0,bra,1961
3337.0,bra,1962
3260.0,bra,1963
3277.0,bra,1964
3261.0,bra,1965
3385.0,bra,1966
3430.0,bra,1967
3667.0,bra,1968
3909.0,bra,1969
4184.0,bra,1970
4555.0,bra,1971
4986.0,bra,1972
5559.0,bra,1973
5874.0,bra,1974
6032.0,bra,1975
6501.0,bra,1976
6660.0,bra,1977
6826.0,bra,1978
7118.0,bra,1979
7623.0,bra,1980
7129.0,bra,1981
7031.0,bra,1982
6672.0,bra,1983
6890.0,bra,1984
7287.0,bra,1985
7685.0,bra,1986
7807.0,bra,1987
7657.0,bra,1988
7763.0,bra,1989
7137.0,bra,1990
7098.0,bra,1991
6950.0,bra,1992
7188.0,bra,1993
7504.0,bra,1994
7713.0,bra,1995
7810.0,bra,1996
7958.0,bra,1997
7861.0,bra,1998
7819.0,bra,1999
8056.0,bra,2000
8023.0,bra,2001
8131.0,bra,2002
8110.0,bra,2003
8461.0,bra,2004
8596.0,bra,2005
8870.0,bra,2006
9306.0,bra,2007
9682.0,bra,2008
9570.0,bra,2009
527.4,vgb,1800
527.4,vgb,1820
973.1,vgb,1913
3300.0,vgb,1970
2922.0,vgb,1971
2879.0,vgb,1972
2997.0,vgb,1973
3253.0,vgb,1974
3368.0,vgb,1975
3335.0,vgb,1976
3379.0,vgb,1977
3615.0,vgb,1978
3988.0,vgb,1979
4460.0,vgb,1980
4364.0,vgb,1981
4311.0,vgb,1982
4385.0,vgb,1983
4433.0,vgb,1984
4298.0,vgb,1985
4262.0,vgb,1986
4664.0,vgb,1987
4961.0,vgb,1988
5175.0,vgb,1989
6846.0,vgb,1990
9053.0,vgb,1991
12080.0,vgb,1992
16380.0,vgb,1993
21430.0,vgb,1994
28300.0,vgb,1995
30790.0,vgb,1996
33270.0,vgb,1997
35910.0,vgb,1998
38530.0,vgb,1999
42980.0,vgb,2000
43880.0,vgb,2001
41720.0,vgb,2002
38210.0,vgb,2003
41710.0,vgb,2004
44960.0,vgb,2005
45530.0,vgb,2006
45800.0,vgb,2007
46440.0,vgb,2008
1012.0,brn,1800
1012.0,brn,1820
1368.0,brn,1913
1441.0,brn,1929
35550.0,brn,1950
48560.0,brn,1970
51240.0,brn,1971
54120.0,brn,1972
56940.0,brn,1973
61080.0,brn,1974
58860.0,brn,1975
67970.0,brn,1976
72560.0,brn,1977
74700.0,brn,1978
88380.0,brn,1979
79530.0,brn,1980
61820.0,brn,1981
62410.0,brn,1982
60980.0,brn,1983
59650.0,brn,1984
57140.0,brn,1985
54050.0,brn,1986
53590.0,brn,1987
52650.0,brn,1988
50630.0,brn,1989
50560.0,brn,1990
51140.0,brn,1991
49170.0,brn,1992
48070.0,brn,1993
47620.0,brn,1994
47790.0,brn,1995
48230.0,brn,1996
48970.0,brn,1997
47520.0,brn,1998
47810.0,brn,1999
48020.0,brn,2000
48190.0,brn,2001
48910.0,brn,2002
49180.0,brn,2003
48330.0,brn,2004
47460.0,brn,2005
48580.0,brn,2006
47700.0,brn,2007
45860.0,brn,2008
44740.0,brn,2009
836.3,bgr,1800
853.9,bgr,1820
1084.0,bgr,1870
1460.0,bgr,1890
1579.0,bgr,1900
1880.0,bgr,1910
1980.0,bgr,1913
1173.0,bgr,1924
1191.0,bgr,1925
1510.0,bgr,1926
1620.0,bgr,1927
1574.0,bgr,1928
1524.0,bgr,1929
1658.0,bgr,1930
1877.0,bgr,1931
1864.0,bgr,1932
1871.0,bgr,1933
1690.0,bgr,1934
1596.0,bgr,1935
1928.0,bgr,1936
2022.0,bgr,1937
2059.0,bgr,1938
2069.0,bgr,1939
1999.0,bgr,1940
2023.0,bgr,1941
1910.0,bgr,1942
1954.0,bgr,1943
1791.0,bgr,1944
1385.0,bgr,1945
2132.0,bgr,1950
2567.0,bgr,1951
2444.0,bgr,1952
2692.0,bgr,1953
2614.0,bgr,1954
2773.0,bgr,1955
2747.0,bgr,1956
3009.0,bgr,1957
3238.0,bgr,1958
3465.0,bgr,1959
3759.0,bgr,1960
3966.0,bgr,1961
4254.0,bgr,1962
4413.0,bgr,1963
4722.0,bgr,1964
4970.0,bgr,1965
5326.0,bgr,1966
5577.0,bgr,1967
5639.0,bgr,1968
5869.0,bgr,1969
6162.0,bgr,1970
6329.0,bgr,1971
6597.0,bgr,1972
6822.0,bgr,1973
6990.0,bgr,1974
7528.0,bgr,1975
7723.0,bgr,1976
7612.0,bgr,1977
7771.0,bgr,1978
8063.0,bgr,1979
7803.0,bgr,1980
7987.0,bgr,1981
8224.0,bgr,1982
8052.0,bgr,1983
8302.0,bgr,1984
8038.0,bgr,1985
8236.0,bgr,1986
8240.0,bgr,1987
8179.0,bgr,1988
8025.0,bgr,1989
7226.0,bgr,1990
6711.0,bgr,1991
6303.0,bgr,1992
6367.0,bgr,1993
6551.0,bgr,1994
6820.0,bgr,1995
6251.0,bgr,1996
5970.0,bgr,1997
6283.0,bgr,1998
6491.0,bgr,1999
6907.0,bgr,2000
7265.0,bgr,2001
7697.0,bgr,2002
8105.0,bgr,2003
8721.0,bgr,2004
9353.0,bgr,2005
9995.0,bgr,2006
10920.0,bgr,2007
11360.0,bgr,2008
10840.0,bgr,2009
454.3,bfa,1800
454.3,bfa,1820
497.4,bfa,1913
515.7,bfa,1950
529.7,bfa,1951
543.3,bfa,1952
557.0,bfa,1953
571.4,bfa,1954
586.4,bfa,1955
602.0,bfa,1956
617.2,bfa,1957
633.9,bfa,1958
649.7,bfa,1959
661.9,bfa,1960
684.8,bfa,1961
722.5,bfa,1962
708.6,bfa,1963
719.6,bfa,1964
741.0,bfa,1965
737.8,bfa,1966
794.8,bfa,1967
810.8,bfa,1968
817.4,bfa,1969
809.7,bfa,1970
831.9,bfa,1971
854.7,bfa,1972
798.6,bfa,1973
772.3,bfa,1974
727.9,bfa,1975
709.4,bfa,1976
743.4,bfa,1977
811.6,bfa,1978
800.9,bfa,1979
794.8,bfa,1980
809.7,bfa,1981
807.2,bfa,1982
778.1,bfa,1983
770.5,bfa,1984
848.8,bfa,1985
955.4,bfa,1986
912.1,bfa,1987
957.9,bfa,1988
917.4,bfa,1989
880.2,bfa,1990
938.1,bfa,1991
931.8,bfa,1992
895.9,bfa,1993
879.0,bfa,1994
889.9,bfa,1995
929.2,bfa,1996
946.3,bfa,1997
978.6,bfa,1998
1010.0,bfa,1999
1001.0,bfa,2000
1030.0,bfa,2001
1038.0,bfa,2002
1081.0,bfa,2003
1097.0,bfa,2004
1140.0,bfa,2005
1176.0,bfa,2006
1190.0,bfa,2007
1224.0,bfa,2008
1234.0,bfa,2009
447.6,bdi,1800
447.6,bdi,1820
353.8,bdi,1913
322.2,bdi,1950
334.8,bdi,1951
339.3,bdi,1952
346.9,bdi,1953
359.6,bdi,1954
364.6,bdi,1955
372.0,bdi,1956
379.6,bdi,1957
383.4,bdi,1958
398.3,bdi,1959
396.9,bdi,1960
333.3,bdi,1961
355.2,bdi,1962
364.1,bdi,1963
376.1,bdi,1964
380.1,bdi,1965
387.5,bdi,1966
413.0,bdi,1967
400.0,bdi,1968
388.1,bdi,1969
483.3,bdi,1970
510.5,bdi,1971
464.1,bdi,1972
496.1,bdi,1973
484.5,bdi,1974
478.6,bdi,1975
506.2,bdi,1976
556.1,bdi,1977
536.6,bdi,1978
522.0,bdi,1979
539.9,bdi,1980
574.5,bdi,1981
559.6,bdi,1982
563.3,bdi,1983
549.7,bdi,1984
600.9,bdi,1985
611.9,bdi,1986
621.8,bdi,1987
628.6,bdi,1988
623.3,bdi,1989
630.4,bdi,1990
646.5,bdi,1991
631.7,bdi,1992
613.0,bdi,1993
585.2,bdi,1994
507.2,bdi,1995
462.8,bdi,1996
463.1,bdi,1997
473.7,bdi,1998
455.4,bdi,1999
443.8,bdi,2000
440.5,bdi,2001
446.4,bdi,2002
427.1,bdi,2003
431.8,bdi,2004
420.1,bdi,2005
433.0,bdi,2006
439.6,bdi,2007
450.5,bdi,2008
457.1,bdi,2009
809.2,khm,1800
809.2,khm,1820
352.0,khm,1950
355.2,khm,1951
368.5,khm,1952
363.3,khm,1953
395.8,khm,1954
378.2,khm,1955
417.5,khm,1956
434.0,khm,1957
444.0,khm,1958
474.6,khm,1959
489.7,khm,1960
472.2,khm,1961
496.9,khm,1962
519.8,khm,1963
492.2,khm,1964
502.0,khm,1965
511.1,khm,1966
523.4,khm,1967
533.2,khm,1968
527.5,khm,1969
472.6,khm,1970
449.5,khm,1971
421.6,khm,1972
567.9,khm,1973
480.7,khm,1974
423.4,khm,1975
470.2,khm,1976
525.0,khm,1977
593.5,khm,1978
608.2,khm,1979
606.6,khm,1980
597.4,khm,1981
624.5,khm,1982
648.6,khm,1983
677.9,khm,1984
706.9,khm,1985
724.2,khm,1986
683.9,khm,1987
675.4,khm,1988
666.8,khm,1989
642.9,khm,1990
666.8,khm,1991
682.3,khm,1992
677.3,khm,1993
680.6,khm,1994
708.2,khm,1995
730.4,khm,1996
734.3,khm,1997
729.5,khm,1998
793.3,khm,1999
833.4,khm,2000
865.0,khm,2001
896.2,khm,2002
926.1,khm,2003
1305.0,khm,2004
1453.0,khm,2005
1571.0,khm,2006
1831.0,khm,2007
1915.0,khm,2008
1831.0,khm,2009
517.5,cmr,1800
517.5,cmr,1820
799.5,cmr,1913
1118.0,cmr,1950
1145.0,cmr,1951
1173.0,cmr,1952
1200.0,cmr,1953
1228.0,cmr,1954
1256.0,cmr,1955
1284.0,cmr,1956
1313.0,cmr,1957
1342.0,cmr,1958
1370.0,cmr,1959
1386.0,cmr,1960
1381.0,cmr,1961
1400.0,cmr,1962
1427.0,cmr,1963
1453.0,cmr,1964
1456.0,cmr,1965
1496.0,cmr,1966
1508.0,cmr,1967
1576.0,cmr,1968
1621.0,cmr,1969
1636.0,cmr,1970
1650.0,cmr,1971
1684.0,cmr,1972
1671.0,cmr,1973
1706.0,cmr,1974
1752.0,cmr,1975
1740.0,cmr,1976
1783.0,cmr,1977
1824.0,cmr,1978
1868.0,cmr,1979
1989.0,cmr,1980
2257.0,cmr,1981
2368.0,cmr,1982
2462.0,cmr,1983
2575.0,cmr,1984
2719.0,cmr,1985
2824.0,cmr,1986
2603.0,cmr,1987
2411.0,cmr,1988
2131.0,cmr,1989
2036.0,cmr,1990
1903.0,cmr,1991
1793.0,cmr,1992
1689.0,cmr,1993
1603.0,cmr,1994
1614.0,cmr,1995
1652.0,cmr,1996
1694.0,cmr,1997
1736.0,cmr,1998
1771.0,cmr,1999
1803.0,cmr,2000
1857.0,cmr,2001
1934.0,cmr,2002
1967.0,cmr,2003
1997.0,cmr,2004
1995.0,cmr,2005
2003.0,cmr,2006
2012.0,cmr,2007
2014.0,cmr,2008
1997.0,cmr,2009
624.0,can,1700
1160.0,can,1800
1312.0,can,1820
1451.0,can,1830
1686.0,can,1840
1929.0,can,1850
2105.0,can,1860
2459.0,can,1870
2546.0,can,1871
2475.0,can,1872
2673.0,can,1873
2690.0,can,1874
2589.0,can,1875
2381.0,can,1876
2507.0,can,1877
2376.0,can,1878
2562.0,can,1879
2635.0,can,1880
2960.0,can,1881
3061.0,can,1882
3034.0,can,1883
3237.0,can,1884
3008.0,can,1885
3012.0,can,1886
3076.0,can,1887
3264.0,can,1888
3250.0,can,1889
3451.0,can,1890
3496.0,can,1891
3441.0,can,1892
3387.0,can,1893
3513.0,can,1894
3441.0,can,1895
3321.0,can,1896
3645.0,can,1897
3749.0,can,1898
4057.0,can,1899
4225.0,can,1900
4494.0,can,1901
4834.0,can,1902
4838.0,can,1903
4759.0,can,1904
5169.0,can,1905
5582.0,can,1906
5623.0,can,1907
5184.0,can,1908
5586.0,can,1909
5900.0,can,1910
6113.0,can,1911
6352.0,can,1912
6453.0,can,1913
5841.0,can,1914
6143.0,can,1915
6742.0,can,1916
6967.0,can,1917
6444.0,can,1918
5833.0,can,1919
5604.0,can,1920
4872.0,can,1921
