geo,time,gapminder_gini
aus,1946,38.6
aus,1947,38.4
aus,1948,38.3
aus,1949,38.1
aus,1950,37.9
aus,1951,36.3
aus,1952,34.6
aus,1953,33
aus,1954,31.4
aus,1955,29.7
aus,1956,30.8
aus,1957,31.8
aus,1958,32.9
aus,1959,34
aus,1960,35
aus,1961,34.9
aus,1962,34.8
aus,1963,34.7
aus,1964,34.6
aus,1965,34.5
aus,1966,34.2
aus,1967,33.8
aus,1968,33.4
aus,1969,33
aus,1970,31.8
aus,1971,31.6
aus,1972,31.4
aus,1973,31.2
aus,1974,31
aus,1975,33.6
aus,1976,28.1
aus,1977,30.3
aus,1978,32.5
aus,1979,35.8
aus,1980,29.2
aus,1981,31.3
aus,1982,33.4
aus,1983,33.8
aus,1984,30.2
aus,1985,32.5
aus,1986,32.8
aus,1987,33.1
aus,1988,33.4
aus,1989,33.2
aus,1990,30.8
aus,1991,34.5
aus,1992,32.9
aus,1993,31.4
aus,1994,31.1
aus,1995,30.9
aus,1996,31.7
aus,1997,30.5
aus,1998,31.2
aus,1999,31.5
aus,2000,31.7
aus,2001,34.1
aus,2002,33.7
aus,2003,33.3
aus,2004,31.5
aus,2005,33
aus,2006,33.2
aus,2007,33.4
aus,2008,33.6
aus,2009,33.5
aus,2010,33.4
aus,2011,33
aus,2012,32.6
aus,2013,32.6
aus,2014,32.6
aus,2015,32.6
aut,1800,53.4
aut,1801,53.4
aut,1802,53.4
aut,1803,53.4
aut,1804,53.4
aut,1805,53.4
aut,1806,53.4
aut,1807,53.4
aut,1808,53.4
aut,1809,53.4
aut,1810,53.4
aut,1811,53.4
aut,1812,53.4
aut,1813,53.4
aut,1814,53.4
aut,1815,53.4
aut,1816,53.4
aut,1817,53.4
aut,1818,53.4
aut,1819,53.4
aut,1820,53.4
aut,1821,52.8
aut,1822,52.2
aut,1823,51.6
aut,1824,51
aut,1825,50.5
aut,1826,49.9
aut,1827,49.3
aut,1828,48.7
aut,1829,48.2
aut,1830,47.6
aut,1831,47
aut,1832,46.4
aut,1833,45.9
aut,1834,45.3
aut,1835,44.7
aut,1836,44.1
aut,1837,43.6
aut,1838,43
aut,1839,42.4
aut,1840,41.8
aut,1841,41.3
aut,1842,40.7
aut,1843,40.1
aut,1844,39.5
aut,1845,38.9
aut,1846,38.4
aut,1847,37.8
aut,1848,37.2
aut,1849,36.6
aut,1850,36.1
aut,1851,36.1
aut,1852,36.1
aut,1853,36.1
aut,1854,36.1
aut,1855,36.1
aut,1856,36.2
aut,1857,36.2
aut,1858,36.2
aut,1859,36.2
aut,1860,36.2
aut,1861,36.2
aut,1862,36.3
aut,1863,36.3
aut,1864,36.3
aut,1865,36.3
aut,1866,36.3
aut,1867,36.3
aut,1868,36.4
aut,1869,36.4
aut,1870,36.4
aut,1871,36.4
aut,1872,36.4
aut,1873,36.4
aut,1874,36.5
aut,1875,36.5
aut,1876,36.5
aut,1877,36.5
aut,1878,36.5
aut,1879,36.5
aut,1880,36.6
aut,1881,36.6
aut,1882,36.6
aut,1883,36.6
aut,1884,36.6
aut,1885,36.6
aut,1886,36.7
aut,1887,36.7
aut,1888,36.7
aut,1889,36.7
aut,1890,36.7
aut,1891,36.7
aut,1892,36.8
aut,1893,36.8
aut,1894,36.8
aut,1895,36.8
aut,1896,36.8
aut,1897,36.8
aut,1898,36.9
aut,1899,36.9
aut,1900,36.9
aut,1901,36.9
aut,1902,36.9
aut,1903,36.9
aut,1904,37
aut,1905,37
aut,1906,37
aut,1907,37
aut,1908,37
aut,1909,37
aut,1910,37.1
aut,1911,37.1
aut,1912,37.1
aut,1913,37.1
aut,1914,37.1
aut,1915,37.1
aut,1916,37.1
aut,1917,37.2
aut,1918,37.2
aut,1919,37.2
aut,1920,37.2
aut,1921,37.2
aut,1922,37.2
aut,1923,37.3
aut,1924,37.3
aut,1925,37.3
aut,1926,37.3
aut,1927,37.3
aut,1928,37.3
aut,1929,37.4
aut,1930,37.4
aut,1931,37.4
aut,1932,37.4
aut,1933,37.4
aut,1934,37.4
aut,1935,37.5
aut,1936,37.5
aut,1937,37.5
aut,1938,37.5
aut,1939,37.5
aut,1940,37.5
aut,1941,37.6
aut,1942,37.6
aut,1943,37.6
aut,1944,37.6
aut,1945,37.6
aut,1946,37.6
aut,1947,37.7
aut,1948,37.7
aut,1949,37.7
aut,1950,37.7
aut,1951,38.7
aut,1952,39.7
aut,1953,40.7
aut,1954,41.7
aut,1955,42.7
aut,1956,43.7
aut,1957,44.7
aut,1958,45.7
aut,1959,46.7
aut,1960,47.7
aut,1961,47.6
aut,1962,47.6
aut,1963,47.6
aut,1964,47.6
aut,1965,47.6
aut,1966,47.6
aut,1967,47.5
aut,1968,47.5
aut,1969,47.5
aut,1970,47.5
aut,1971,44.2
aut,1972,41
aut,1973,37.7
aut,1974,34.5
aut,1975,31.2
aut,1976,28
aut,1977,27.1
aut,1978,26.2
aut,1979,25.4
aut,1980,24.5
aut,1981,23.6
aut,1982,22.7
aut,1983,26.5
aut,1984,30.2
aut,1985,34
aut,1986,28.5
aut,1987,23
aut,1988,27
aut,1989,28
aut,1990,27.7
aut,1991,24
aut,1992,26.6
aut,1993,25.8
aut,1994,31.5
aut,1995,25.7
aut,1996,27.2
aut,1997,30.3
aut,1998,26.1
aut,1999,26.9
aut,2000,29
aut,2001,26.2
aut,2002,26.3
aut,2003,27.4
aut,2004,25.8
aut,2005,26.3
aut,2006,25.3
aut,2007,26.2
aut,2008,27.7
aut,2009,27.5
aut,2010,28.3
aut,2011,27.4
aut,2012,27.6
aut,2013,27
aut,2014,27.6
aut,2015,27.6
aze,1800,31.7
aze,1801,31.9
aze,1802,32
aze,1803,32.2
aze,1804,32.3
aze,1805,32.5
aze,1806,32.6
aze,1807,32.8
aze,1808,32.9
aze,1809,33.1
aze,1810,33.2
aze,1811,33.4
aze,1812,33.6
aze,1813,33.7
aze,1814,33.9
aze,1815,34
aze,1816,34.2
aze,1817,34.3
aze,1818,34.5
aze,1819,34.6
aze,1820,34.8
aze,1821,34.9
aze,1822,35.1
aze,1823,35.2
aze,1824,35.4
aze,1825,35.6
aze,1826,35.7
aze,1827,35.9
aze,1828,36
aze,1829,36.2
aze,1830,36.3
aze,1831,36.5
aze,1832,36.6
aze,1833,36.8
aze,1834,36.9
aze,1835,37.1
aze,1836,37.3
aze,1837,37.4
aze,1838,37.6
aze,1839,37.7
aze,1840,37.9
aze,1841,38
aze,1842,38.2
aze,1843,38.3
aze,1844,38.5
aze,1845,38.6
aze,1846,38.8
aze,1847,38.9
aze,1848,39.1
aze,1849,39.3
aze,1850,39.4
aze,1851,39.6
aze,1852,39.7
aze,1853,39.9
aze,1854,40
aze,1855,40.2
aze,1856,40.3
aze,1857,40.5
aze,1858,40.6
aze,1859,40.8
aze,1860,41
aze,1861,41.1
aze,1862,41.3
aze,1863,41.4
aze,1864,41.6
aze,1865,41.7
aze,1866,41.9
aze,1867,42
aze,1868,42.2
aze,1869,42.3
aze,1870,42.5
aze,1871,42.6
aze,1872,42.8
aze,1873,43
aze,1874,43.1
aze,1875,43.3
aze,1876,43.4
aze,1877,43.6
aze,1878,43.7
aze,1879,43.9
aze,1880,44
aze,1881,44.2
aze,1882,44.3
aze,1883,44.5
aze,1884,44.7
aze,1885,44.8
aze,1886,45
aze,1887,45.1
aze,1888,45.3
aze,1889,45.4
aze,1890,45.6
aze,1891,45.5
aze,1892,45.4
aze,1893,45.3
aze,1894,45.2
aze,1895,45.1
aze,1896,45
aze,1897,44.9
aze,1898,44.9
aze,1899,44.8
aze,1900,44.7
aze,1901,44.6
aze,1902,44.5
aze,1903,44.4
aze,1904,44.3
aze,1905,44.2
aze,1906,44.1
aze,1907,44
aze,1908,43.9
aze,1909,43.9
aze,1910,43.8
aze,1911,43.7
aze,1912,43.6
aze,1913,43.5
aze,1914,43.4
aze,1915,43.3
aze,1916,43.2
aze,1917,43.1
aze,1918,43
aze,1919,42.9
aze,1920,42.9
aze,1921,42.8
aze,1922,42.7
aze,1923,42.6
aze,1924,42.5
aze,1925,42.4
aze,1926,42.3
aze,1927,42.2
aze,1928,42.1
aze,1929,42
aze,1930,41.9
aze,1931,41.9
aze,1932,41.8
aze,1933,41.7
aze,1934,41.6
aze,1935,41.5
aze,1936,41.4
aze,1937,41.3
aze,1938,41.2
aze,1939,41.1
aze,1940,41
aze,1941,40.9
aze,1942,40.9
aze,1943,40.8
aze,1944,40.7
aze,1945,40.6
aze,1946,40.5
aze,1947,40.4
aze,1948,40.3
aze,1949,40.2
aze,1950,40.1
aze,1951,39.9
aze,1952,39.6
aze,1953,39.4
aze,1954,39.2
aze,1955,38.9
aze,1956,38.7
aze,1957,38.4
aze,1958,38.2
aze,1959,38
aze,1960,37.7
aze,1961,37.5
aze,1962,37.2
aze,1963,37
aze,1964,36.8
aze,1965,36.5
aze,1966,36.3
aze,1967,36
aze,1968,35.8
aze,1969,35.6
aze,1970,35.3
aze,1971,35.1
aze,1972,34.8
aze,1973,34.6
aze,1974,34.3
aze,1975,34.1
aze,1976,33.9
aze,1977,33.6
aze,1978,33.4
aze,1979,33.1
aze,1980,32.9
aze,1981,32.7
aze,1982,32.4
aze,1983,32.2
aze,1984,31.9
aze,1985,31.7
aze,1986,32.3
aze,1987,32.8
aze,1988,33.4
aze,1989,33.9
aze,1990,34.5
aze,1991,35
aze,1992,35.5
aze,1993,36
aze,1994,36.5
aze,1995,35
aze,1996,35.2
aze,1997,35.5
aze,1998,35.7
aze,1999,36
aze,2000,36.2
aze,2001,36.5
aze,2002,17.4
aze,2003,18.8
aze,2004,16.2
aze,2005,16.6
aze,2006,22.1
aze,2007,27.6
aze,2008,33
aze,2009,33
aze,2010,33
aze,2011,33
aze,2012,33
aze,2013,33
aze,2014,33
aze,2015,33
bdi,1800,43.7
bdi,1801,43.7
bdi,1802,43.7
bdi,1803,43.7
bdi,1804,43.7
bdi,1805,43.7
bdi,1806,43.7
bdi,1807,43.7
bdi,1808,43.7
bdi,1809,43.7
bdi,1810,43.7
bdi,1811,43.7
bdi,1812,43.7
bdi,1813,43.7
bdi,1814,43.7
bdi,1815,43.7
bdi,1816,43.7
bdi,1817,43.7
bdi,1818,43.7
bdi,1819,43.7
bdi,1820,43.7
bdi,1821,43.7
bdi,1822,43.7
bdi,1823,43.7
bdi,1824,43.7
bdi,1825,43.7
bdi,1826,43.7
bdi,1827,43.7
bdi,1828,43.7
bdi,1829,43.7
bdi,1830,43.7
bdi,1831,43.7
bdi,1832,43.7
bdi,1833,43.7
bdi,1834,43.7
bdi,1835,43.7
bdi,1836,43.7
bdi,1837,43.7
bdi,1838,43.7
bdi,1839,43.7
bdi,1840,43.7
bdi,1841,43.7
bdi,1842,43.7
bdi,1843,43.7
bdi,1844,43.7
bdi,1845,43.7
bdi,1846,43.7
bdi,1847,43.7
bdi,1848,43.7
bdi,1849,43.7
bdi,1850,43.7
bdi,1851,43.7
bdi,1852,43.7
bdi,1853,43.7
bdi,1854,43.7
bdi,1855,43.7
bdi,1856,43.7
bdi,1857,43.7
bdi,1858,43.7
bdi,1859,43.7
bdi,1860,43.7
bdi,1861,43.7
bdi,1862,43.7
bdi,1863,43.7
bdi,1864,43.7
bdi,1865,43.7
bdi,1866,43.7
bdi,1867,43.7
bdi,1868,43.7
bdi,1869,43.7
bdi,1870,43.7
bdi,1871,43.7
bdi,1872,43.7
bdi,1873,43.7
bdi,1874,43.7
bdi,1875,43.7
bdi,1876,43.7
bdi,1877,43.7
bdi,1878,43.7
bdi,1879,43.7
bdi,1880,43.7
bdi,1881,43.7
bdi,1882,43.7
bdi,1883,43.7
bdi,1884,43.7
bdi,1885,43.7
bdi,1886,43.7
bdi,1887,43.7
bdi,1888,43.7
bdi,1889,43.7
bdi,1890,43.7
bdi,1891,43.7
bdi,1892,43.7
bdi,1893,43.7
bdi,1894,43.7
bdi,1895,43.7
bdi,1896,43.7
bdi,1897,43.7
bdi,1898,43.7
bdi,1899,43.7
bdi,1900,43.7
bdi,1901,43.7
bdi,1902,43.7
bdi,1903,43.7
bdi,1904,43.7
bdi,1905,43.7
bdi,1906,43.7
bdi,1907,43.7
bdi,1908,43.7
bdi,1909,43.7
bdi,1910,43.7
bdi,1911,43.9
bdi,1912,44.2
bdi,1913,44.4
bdi,1914,44.6
bdi,1915,44.8
bdi,1916,45.1
bdi,1917,45.3
bdi,1918,45.5
bdi,1919,45.8
bdi,1920,46
bdi,1921,46.2
bdi,1922,46.5
bdi,1923,46.7
bdi,1924,46.9
bdi,1925,47.1
bdi,1926,47.4
bdi,1927,47.6
bdi,1928,47.8
bdi,1929,48.1
bdi,1930,47.8
bdi,1931,47.5
bdi,1932,47.3
bdi,1933,47
bdi,1934,46.8
bdi,1935,46.5
bdi,1936,46.2
bdi,1937,46
bdi,1938,45.7
bdi,1939,45.4
bdi,1940,45.2
bdi,1941,44.9
bdi,1942,44.6
bdi,1943,44.4
bdi,1944,44.1
bdi,1945,43.8
bdi,1946,43.6
bdi,1947,43.3
bdi,1948,43.1
bdi,1949,42.8
bdi,1950,42.5
bdi,1951,42.3
bdi,1952,42
bdi,1953,41.7
bdi,1954,41.5
bdi,1955,41.2
bdi,1956,40.9
bdi,1957,40.7
bdi,1958,40.4
bdi,1959,40.2
bdi,1960,39.9
bdi,1961,39.6
bdi,1962,39.4
bdi,1963,39.1
bdi,1964,38.8
bdi,1965,38.6
bdi,1966,38.3
bdi,1967,38
bdi,1968,37.8
bdi,1969,37.5
bdi,1970,37.3
bdi,1971,37
bdi,1972,36.7
bdi,1973,36.5
bdi,1974,36.2
bdi,1975,35.9
bdi,1976,35.7
bdi,1977,35.4
bdi,1978,35.1
bdi,1979,34.9
bdi,1980,34.6
bdi,1981,34.4
bdi,1982,34.1
bdi,1983,33.8
bdi,1984,33.6
bdi,1985,33.3
bdi,1986,34.9
bdi,1987,36.4
bdi,1988,38
bdi,1989,39.6
bdi,1990,41.2
bdi,1991,42.4
bdi,1992,33.3
bdi,1993,34.8
bdi,1994,36.4
bdi,1995,37.9
bdi,1996,39.4
bdi,1997,40.9
bdi,1998,42.4
bdi,1999,41.3
bdi,2000,40.1
bdi,2001,39
bdi,2002,37.8
bdi,2003,36.7
bdi,2004,35.6
bdi,2005,34.4
bdi,2006,33.3
bdi,2007,33.3
bdi,2008,33.3
bdi,2009,33.3
bdi,2010,33.3
bdi,2011,33.3
bdi,2012,33.3
bdi,2013,33.3
bdi,2014,33.3
bdi,2015,33.3
bel,1800,62.4
bel,1801,62.4
bel,1802,62.4
bel,1803,62.4
bel,1804,62.4
bel,1805,62.4
bel,1806,62.4
bel,1807,62.4
bel,1808,62.4
bel,1809,62.4
bel,1810,62.4
bel,1811,62.4
bel,1812,62.4
bel,1813,62.4
bel,1814,62.4
bel,1815,62.4
bel,1816,62.4
bel,1817,62.4
bel,1818,62.4
bel,1819,62.4
bel,1820,62.4
bel,1821,62.1
bel,1822,61.8
bel,1823,61.5
bel,1824,61.1
bel,1825,60.8
bel,1826,60.5
bel,1827,60.2
bel,1828,59.9
bel,1829,59.5
bel,1830,59.2
bel,1831,58.9
bel,1832,58.6
bel,1833,58.2
bel,1834,57.9
bel,1835,57.6
bel,1836,57.3
bel,1837,57
bel,1838,56.6
bel,1839,56.3
bel,1840,56
bel,1841,55.7
bel,1842,55.3
bel,1843,55
bel,1844,54.7
bel,1845,54.4
bel,1846,54.1
bel,1847,53.7
bel,1848,53.4
bel,1849,53.1
bel,1850,52.8
bel,1851,52.8
bel,1852,52.8
bel,1853,52.8
bel,1854,52.8
bel,1855,52.8
bel,1856,52.8
bel,1857,52.8
bel,1858,52.8
bel,1859,52.8
bel,1860,52.8
bel,1861,52.8
bel,1862,52.8
bel,1863,52.8
bel,1864,52.8
bel,1865,52.8
bel,1866,52.8
bel,1867,52.8
bel,1868,52.8
bel,1869,52.8
bel,1870,52.8
bel,1871,52.6
bel,1872,52.4
bel,1873,52.2
bel,1874,52
bel,1875,51.9
bel,1876,51.7
bel,1877,51.5
bel,1878,51.3
bel,1879,51.1
bel,1880,50.9
bel,1881,50.7
bel,1882,50.5
bel,1883,50.3
bel,1884,50.1
bel,1885,50
bel,1886,49.8
bel,1887,49.6
bel,1888,49.4
bel,1889,49.2
bel,1890,49
bel,1891,49.1
bel,1892,49.1
bel,1893,49.2
bel,1894,49.2
bel,1895,49.3
bel,1896,49.3
bel,1897,49.4
bel,1898,49.5
bel,1899,49.5
bel,1900,49.6
bel,1901,49.6
bel,1902,49.7
bel,1903,49.8
bel,1904,49.8
bel,1905,49.9
bel,1906,49.9
bel,1907,50
bel,1908,50
bel,1909,50.1
bel,1910,50.2
bel,1911,50.3
bel,1912,50.4
bel,1913,50.5
bel,1914,50.6
bel,1915,50.7
bel,1916,50.8
bel,1917,50.9
bel,1918,51
bel,1919,51.1
bel,1920,51.2
bel,1921,51.3
bel,1922,51.4
bel,1923,51.5
bel,1924,51.6
bel,1925,51.7
bel,1926,51.8
bel,1927,51.9
bel,1928,52
bel,1929,52.1
bel,1930,51.4
bel,1931,50.7
bel,1932,50.1
bel,1933,49.4
bel,1934,48.7
bel,1935,48
bel,1936,47.3
bel,1937,46.6
bel,1938,45.9
bel,1939,45.2
bel,1940,44.6
bel,1941,43.9
bel,1942,43.2
bel,1943,42.5
bel,1944,41.8
bel,1945,41.1
bel,1946,40.4
bel,1947,39.7
bel,1948,39.1
bel,1949,38.4
bel,1950,37.7
bel,1951,39.9
bel,1952,42.1
bel,1953,44.3
bel,1954,46.4
bel,1955,48.6
bel,1956,48.3
bel,1957,48
bel,1958,47.7
bel,1959,47.4
bel,1960,47.1
bel,1961,39.7
bel,1962,32.3
bel,1963,34.8
bel,1964,37.3
bel,1965,39.8
bel,1966,39.4
bel,1967,39
bel,1968,38.5
bel,1969,38.1
bel,1970,37.7
bel,1971,33
bel,1972,28.3
bel,1973,29
bel,1974,29.6
bel,1975,30.3
bel,1976,28.1
bel,1977,26
bel,1978,23.9
bel,1979,23.3
bel,1980,22.7
bel,1981,24.6
bel,1982,23.9
bel,1983,23.2
bel,1984,24.3
bel,1985,25.4
bel,1986,23.8
bel,1987,22.2
bel,1988,25.7
bel,1989,28
bel,1990,26.6
bel,1991,27
bel,1992,25
bel,1993,31.3
bel,1994,28
bel,1995,27.9
bel,1996,28.2
bel,1997,26.9
bel,1998,27.6
bel,1999,27.4
bel,2000,33.1
bel,2001,26.7
bel,2002,26.3
bel,2003,28.3
bel,2004,26.1
bel,2005,28
bel,2006,27.8
bel,2007,26.3
bel,2008,27.5
bel,2009,26.4
bel,2010,26.6
bel,2011,26.3
bel,2012,26.5
bel,2013,25.9
bel,2014,25.9
bel,2015,25.9
ben,1800,48
ben,1801,48
ben,1802,48
ben,1803,48
ben,1804,48
ben,1805,48
ben,1806,48
ben,1807,48
ben,1808,48
ben,1809,48
ben,1810,48
ben,1811,48
ben,1812,48
ben,1813,48
ben,1814,48
ben,1815,48
ben,1816,48
ben,1817,48
ben,1818,48
ben,1819,48
ben,1820,48
ben,1821,47.9
ben,1822,47.8
ben,1823,47.7
ben,1824,47.7
ben,1825,47.6
ben,1826,47.5
ben,1827,47.4
ben,1828,47.4
ben,1829,47.3
ben,1830,47.2
ben,1831,47.1
ben,1832,47.1
ben,1833,47
ben,1834,46.9
ben,1835,46.9
ben,1836,46.8
ben,1837,46.7
ben,1838,46.6
ben,1839,46.6
ben,1840,46.5
ben,1841,46.4
ben,1842,46.3
ben,1843,46.3
ben,1844,46.2
ben,1845,46.1
ben,1846,46
ben,1847,46
ben,1848,45.9
ben,1849,45.8
ben,1850,45.8
ben,1851,45.7
ben,1852,45.6
ben,1853,45.5
ben,1854,45.5
ben,1855,45.4
ben,1856,45.3
ben,1857,45.2
ben,1858,45.2
ben,1859,45.1
ben,1860,45
ben,1861,45
ben,1862,44.9
ben,1863,44.8
ben,1864,44.7
ben,1865,44.7
ben,1866,44.6
ben,1867,44.5
ben,1868,44.4
ben,1869,44.4
ben,1870,44.3
ben,1871,44.2
ben,1872,44.1
ben,1873,44.1
ben,1874,44
ben,1875,43.9
ben,1876,43.9
ben,1877,43.8
ben,1878,43.7
ben,1879,43.6
ben,1880,43.6
ben,1881,43.5
ben,1882,43.4
ben,1883,43.3
ben,1884,43.3
ben,1885,43.2
ben,1886,43.1
ben,1887,43
ben,1888,43
ben,1889,42.9
ben,1890,42.8
ben,1891,42.8
ben,1892,42.7
ben,1893,42.6
ben,1894,42.5
ben,1895,42.5
ben,1896,42.4
ben,1897,42.3
ben,1898,42.2
ben,1899,42.2
ben,1900,42.1
ben,1901,42
ben,1902,42
ben,1903,41.9
ben,1904,41.8
ben,1905,41.7
ben,1906,41.7
ben,1907,41.6
ben,1908,41.5
ben,1909,41.4
ben,1910,41.4
ben,1911,41.6
ben,1912,41.8
ben,1913,42.1
ben,1914,42.3
ben,1915,42.5
ben,1916,42.7
ben,1917,43
ben,1918,43.2
ben,1919,43.4
ben,1920,43.7
ben,1921,43.9
ben,1922,44.1
ben,1923,44.4
ben,1924,44.6
ben,1925,44.8
ben,1926,45.1
ben,1927,45.3
ben,1928,45.5
ben,1929,45.7
ben,1930,45.5
ben,1931,45.2
ben,1932,45
ben,1933,44.7
ben,1934,44.5
ben,1935,44.2
ben,1936,44
ben,1937,43.7
ben,1938,43.5
ben,1939,43.2
ben,1940,43
ben,1941,42.7
ben,1942,42.4
ben,1943,42.2
ben,1944,41.9
ben,1945,41.7
ben,1946,41.4
ben,1947,41.2
ben,1948,40.9
ben,1949,40.7
ben,1950,40.4
ben,1951,40.6
ben,1952,40.8
ben,1953,40.9
ben,1954,41.1
ben,1955,41.3
ben,1956,41.4
ben,1957,41.6
ben,1958,41.8
ben,1959,41.9
ben,1960,42.1
ben,1961,43.6
ben,1962,45
ben,1963,46.5
ben,1964,47.9
ben,1965,49.4
ben,1966,48.4
ben,1967,47.5
ben,1968,46.5
ben,1969,45.5
ben,1970,44.6
ben,1971,44.4
ben,1972,44.3
ben,1973,44.2
ben,1974,44.1
ben,1975,44
ben,1976,44.4
ben,1977,44.9
ben,1978,45.4
ben,1979,45.8
ben,1980,46.3
ben,1981,45.7
ben,1982,45.1
ben,1983,44.5
ben,1984,43.8
ben,1985,43.2
ben,1986,42.6
ben,1987,42
ben,1988,41.4
ben,1989,40.8
ben,1990,40.2
ben,1991,39.6
ben,1992,38.9
ben,1993,38.3
ben,1994,37.7
ben,1995,37.1
ben,1996,36.5
ben,1997,36.8
ben,1998,37.1
ben,1999,37.4
ben,2000,37.7
ben,2001,38
ben,2002,38.3
ben,2003,38.6
ben,2004,39.2
ben,2005,39.8
ben,2006,40.5
ben,2007,41.1
ben,2008,41.7
ben,2009,42.3
ben,2010,42.9
ben,2011,43.5
ben,2012,43.5
ben,2013,43.5
ben,2014,43.5
ben,2015,43.5
bfa,1800,37.5
bfa,1801,37.5
bfa,1802,37.5
bfa,1803,37.5
bfa,1804,37.5
bfa,1805,37.5
bfa,1806,37.5
bfa,1807,37.5
bfa,1808,37.5
bfa,1809,37.5
bfa,1810,37.5
bfa,1811,37.5
bfa,1812,37.5
bfa,1813,37.5
bfa,1814,37.5
bfa,1815,37.5
bfa,1816,37.5
bfa,1817,37.5
bfa,1818,37.5
bfa,1819,37.5
bfa,1820,37.5
bfa,1821,37.5
bfa,1822,37.5
bfa,1823,37.5
bfa,1824,37.5
bfa,1825,37.5
bfa,1826,37.5
bfa,1827,37.5
bfa,1828,37.5
bfa,1829,37.5
bfa,1830,37.5
bfa,1831,37.5
bfa,1832,37.5
bfa,1833,37.5
bfa,1834,37.5
bfa,1835,37.5
bfa,1836,37.5
bfa,1837,37.5
bfa,1838,37.5
bfa,1839,37.5
bfa,1840,37.5
bfa,1841,37.5
bfa,1842,37.5
bfa,1843,37.5
bfa,1844,37.5
bfa,1845,37.5
bfa,1846,37.5
bfa,1847,37.5
bfa,1848,37.5
bfa,1849,37.5
bfa,1850,37.5
bfa,1851,37.5
bfa,1852,37.5
bfa,1853,37.5
bfa,1854,37.5
bfa,1855,37.5
bfa,1856,37.5
bfa,1857,37.5
bfa,1858,37.5
bfa,1859,37.5
bfa,1860,37.5
bfa,1861,37.5
bfa,1862,37.5
bfa,1863,37.5
bfa,1864,37.5
bfa,1865,37.5
bfa,1866,37.5
bfa,1867,37.5
bfa,1868,37.5
bfa,1869,37.5
bfa,1870,37.5
bfa,1871,37.5
bfa,1872,37.5
bfa,1873,37.5
bfa,1874,37.5
bfa,1875,37.5
bfa,1876,37.5
bfa,1877,37.5
bfa,1878,37.5
bfa,1879,37.5
bfa,1880,37.5
bfa,1881,37.5
bfa,1882,37.5
bfa,1883,37.5
bfa,1884,37.5
bfa,1885,37.5
bfa,1886,37.5
bfa,1887,37.5
bfa,1888,37.5
bfa,1889,37.5
bfa,1890,37.5
bfa,1891,37.5
bfa,1892,37.5
bfa,1893,37.5
bfa,1894,37.5
bfa,1895,37.5
bfa,1896,37.5
bfa,1897,37.5
bfa,1898,37.5
bfa,1899,37.5
bfa,1900,37.5
bfa,1901,37.5
bfa,1902,37.5
bfa,1903,37.5
bfa,1904,37.5
bfa,1905,37.5
bfa,1906,37.5
bfa,1907,37.5
bfa,1908,37.5
bfa,1909,37.5
bfa,1910,37.5
bfa,1911,37.7
bfa,1912,38
bfa,1913,38.2
bfa,1914,38.4
bfa,1915,38.7
bfa,1916,38.9
bfa,1917,39.1
bfa,1918,39.3
bfa,1919,39.6
bfa,1920,39.8
bfa,1921,40
bfa,1922,40.3
bfa,1923,40.5
bfa,1924,40.7
bfa,1925,41
bfa,1926,41.2
bfa,1927,41.4
bfa,1928,41.6
bfa,1929,41.9
bfa,1930,41.7
bfa,1931,41.5
bfa,1932,41.4
bfa,1933,41.2
bfa,1934,41
bfa,1935,40.8
bfa,1936,40.7
bfa,1937,40.5
bfa,1938,40.3
bfa,1939,40.1
bfa,1940,40
bfa,1941,39.8
bfa,1942,39.6
bfa,1943,39.4
bfa,1944,39.3
bfa,1945,39.1
bfa,1946,38.9
bfa,1947,38.7
bfa,1948,38.6
bfa,1949,38.4
bfa,1950,38.2
bfa,1951,38.7
bfa,1952,39.3
bfa,1953,39.8
bfa,1954,40.3
bfa,1955,40.8
bfa,1956,41.3
bfa,1957,41.9
bfa,1958,42.4
bfa,1959,42.9
bfa,1960,43.4
bfa,1961,43.1
bfa,1962,42.7
bfa,1963,42.4
bfa,1964,42.1
bfa,1965,41.7
bfa,1966,40.9
bfa,1967,40.2
bfa,1968,39.4
bfa,1969,38.6
bfa,1970,37.9
bfa,1971,38.7
bfa,1972,39.5
bfa,1973,40.2
bfa,1974,41
bfa,1975,41.8
bfa,1976,43
bfa,1977,44.2
bfa,1978,45.4
bfa,1979,46.6
bfa,1980,47.8
bfa,1981,48.1
bfa,1982,48.3
bfa,1983,48.5
bfa,1984,48.8
bfa,1985,49
bfa,1986,49.3
bfa,1987,49.5
bfa,1988,39
bfa,1989,43.4
bfa,1990,47.7
bfa,1991,52.1
bfa,1992,51.6
bfa,1993,51.2
bfa,1994,50.7
bfa,1995,47.3
bfa,1996,39.5
bfa,1997,43.2
bfa,1998,46.9
bfa,1999,46.1
bfa,2000,45.4
bfa,2001,44.7
bfa,2002,43.9
bfa,2003,43.2
bfa,2004,42.6
bfa,2005,42.1
bfa,2006,41.5
bfa,2007,40.9
bfa,2008,40.4
bfa,2009,39.8
bfa,2010,50.1
bfa,2011,50.1
bfa,2012,50.1
bfa,2013,50.1
bfa,2014,50.1
bfa,2015,50.1
bgd,1800,41.8
bgd,1801,41.8
bgd,1802,41.8
bgd,1803,41.8
bgd,1804,41.8
bgd,1805,41.8
bgd,1806,41.8
bgd,1807,41.8
bgd,1808,41.8
bgd,1809,41.8
bgd,1810,41.8
bgd,1811,41.8
bgd,1812,41.8
bgd,1813,41.8
